,gt,time_elapsed,current_time,current_task,pressure_derivative,imu_roll,imu_roll_derivative,motor_position,shoulder_tension,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,pressure0,pressure1,filtered_pressure0,filtered_pressure1
4507,1,47.105023623,20220919162323415,None,0.0,0.0,0.0,1744,0.0,47,593,207,89,77,32,61,98,0,0,0.0,0.0
4508,1,47.115034104,20220919162323425,None,0.0,0.0,0.0,1784,0.0,42,574,188,87,74,32,74,128,0,0,0.0,0.0
4509,1,47.125032902,20220919162323435,None,0.0,0.0,0.0,1828,0.0,45,594,188,87,76,33,66,112,0,0,0.0,0.0
4510,1,47.1350348,20220919162323445,None,0.0,0.0,0.0,1844,0.0,45,594,188,87,76,33,66,112,0,0,0.0,0.0
4511,1,47.145027161,20220919162323455,None,0.0,0.0,0.0,1883,0.0,44,589,195,91,80,32,67,110,0,0,0.0,0.0
4512,1,47.155027628,20220919162323465,None,0.0,0.0,0.0,1904,0.0,44,589,195,91,80,32,67,110,0,0,0.0,0.0
4513,1,47.165143252,20220919162323475,None,0.0,0.0,0.0,1943,0.0,44,589,195,91,80,32,67,110,0,0,0.0,0.0
4514,1,47.175447464,20220919162323485,None,0.0,0.0,0.0,1964,0.0,46,556,181,85,79,38,68,114,0,0,0.0,0.0
4515,1,47.185041666,20220919162323495,None,0.0,0.0,0.0,2007,0.0,45,581,156,79,86,39,67,131,0,0,0.0,0.0
4516,1,47.195048332,20220919162323505,None,0.0,0.0,0.0,2022,0.0,45,581,156,79,86,39,67,131,0,0,0.0,0.0
4517,1,47.205027342,20220919162323515,None,0.0,0.0,0.0,2062,0.0,48,580,176,93,92,42,55,98,0,0,0.0,0.0
4518,1,47.215052605,20220919162323525,None,0.0,0.0,0.0,2101,0.0,48,580,176,93,92,42,55,98,0,0,0.0,0.0
4519,1,47.225027323,20220919162323535,None,0.0,0.0,0.0,2121,0.0,48,580,176,93,92,42,55,98,0,0,0.0,0.0
4520,1,47.23503542,20220919162323545,None,0.0,0.0,0.0,2184,0.0,53,636,177,97,94,46,55,95,0,0,0.0,0.0
4521,1,47.245036125,20220919162323555,None,0.0,0.0,0.0,2187,0.0,53,678,181,95,83,47,61,90,0,0,0.0,0.0
4522,1,47.255060196,20220919162323565,None,0.0,0.0,0.0,2200,0.0,53,678,181,95,83,47,61,90,0,0,0.0,0.0
4523,1,47.265035868,20220919162323575,None,0.0,0.0,0.0,2239,0.0,53,638,185,92,80,45,61,100,0,0,0.0,0.0
4524,1,47.275034905,20220919162323585,None,0.0,0.0,0.0,2278,0.0,53,638,185,92,80,45,61,100,0,0,0.0,0.0
4525,1,47.285037041,20220919162323595,None,0.0,0.0,0.0,2322,0.0,53,638,185,92,80,45,61,100,0,0,0.0,0.0
4526,1,47.295036078,20220919162323605,None,0.0,0.0,0.0,2337,0.0,54,634,216,91,94,43,60,86,0,0,0.0,0.0
4527,1,47.305036307,20220919162323615,None,0.0,0.0,0.0,2376,0.0,57,667,274,81,93,42,54,80,0,0,0.0,0.0
4528,1,47.315049887,20220919162323625,None,0.0,0.0,0.0,2397,0.0,57,667,274,81,93,42,54,80,0,0,0.0,0.0
4529,1,47.325031996,20220919162323635,None,0.0,0.0,0.0,2436,0.0,52,578,277,82,87,36,55,79,0,0,0.0,0.0
4530,1,47.335040093,20220919162323645,None,0.0,0.0,0.0,2456,0.0,52,578,277,82,87,36,55,79,0,0,0.0,0.0
4531,1,47.345027685,20220919162323655,None,0.0,0.0,0.0,2498,0.0,52,578,277,82,87,36,55,79,0,0,0.0,0.0
4532,1,47.355031729,20220919162323665,None,0.0,0.0,0.0,2514,0.0,56,545,287,85,86,36,52,94,0,0,0.0,0.0
4533,1,47.36503315,20220919162323675,None,0.0,0.0,0.0,2552,0.0,56,579,305,104,87,39,54,90,0,0,0.0,0.0
4534,1,47.375059128,20220919162323685,None,0.0,0.0,0.0,2592,0.0,56,579,305,104,87,39,54,90,0,0,0.0,0.0
4535,1,47.385045529,20220919162323695,None,0.0,0.0,0.0,2634,0.0,55,608,297,98,64,40,54,86,0,0,0.0,0.0
4536,1,47.395031452,20220919162323705,None,0.0,0.0,0.0,2649,0.0,55,608,297,98,64,40,54,86,0,0,0.0,0.0
4537,1,47.40502882,20220919162323715,None,0.0,0.0,0.0,2670,0.0,55,608,297,98,64,40,54,86,0,0,0.0,0.0
4538,1,47.415026903,20220919162323725,None,0.0,0.0,0.0,2708,0.0,56,520,261,94,62,40,56,83,0,0,0.0,0.0
4539,1,47.425028563,20220919162323735,None,0.0,0.0,0.0,2727,0.0,57,523,272,101,66,40,52,108,0,0,0.0,0.0
4540,1,47.435021639,20220919162323745,None,0.0,0.0,0.0,2765,0.0,57,523,272,101,66,40,52,108,0,0,0.0,0.0
4541,1,47.445037365,20220919162323755,None,0.0,0.0,0.0,2807,0.0,55,615,287,103,81,42,52,103,0,0,0.0,0.0
4542,1,47.455035925,20220919162323765,None,0.0,0.0,0.0,2822,0.0,55,615,287,103,81,42,52,103,0,0,0.0,0.0
4543,1,47.465032339,20220919162323775,None,0.0,0.0,0.0,2860,0.0,55,615,287,103,81,42,52,103,0,0,0.0,0.0
4544,1,47.475046873,20220919162323785,None,0.0,0.0,0.0,2879,0.0,52,601,265,83,79,35,53,96,0,0,0.0,0.0
4545,1,47.485031843,20220919162323795,None,0.0,0.0,0.0,2916,0.0,57,548,253,90,81,39,59,103,0,0,0.0,0.0
4546,1,47.495045662,20220919162323805,None,0.0,0.0,0.0,2936,0.0,57,548,253,90,81,39,59,103,0,0,0.0,0.0
4547,1,47.505068064,20220919162323815,None,0.0,0.0,0.0,2978,0.0,57,601,275,94,82,37,60,121,0,0,0.0,0.0
4548,1,47.515033722,20220919162323825,None,0.0,0.0,0.0,2991,0.0,57,601,275,94,82,37,60,121,0,0,0.0,0.0
4549,1,47.525033236,20220919162323835,None,0.0,0.0,0.0,3028,0.0,57,601,275,94,82,37,60,121,0,0,0.0,0.0
4550,1,47.53504014,20220919162323845,None,0.0,0.0,0.0,3066,0.0,57,594,305,81,85,36,63,101,0,0,0.0,0.0
4551,1,47.545039416,20220919162323855,None,0.0,0.0,0.0,3105,0.0,55,493,284,85,74,34,67,95,0,0,0.0,0.0
4552,1,47.555016995,20220919162323865,None,0.0,0.0,0.0,3121,0.0,55,493,284,85,74,34,67,95,0,0,0.0,0.0
4553,1,47.565024853,20220919162323875,None,0.0,0.0,0.0,3139,0.0,58,549,282,90,88,41,66,108,0,0,0.0,0.0
4554,1,47.575021744,20220919162323885,None,0.0,0.0,0.0,3176,0.0,58,549,282,90,88,41,66,108,0,0,0.0,0.0
4555,1,47.585029602,20220919162323895,None,0.0,0.0,0.0,3195,0.0,58,549,282,90,88,41,66,108,0,0,0.0,0.0
4556,1,47.595045805,20220919162323905,None,0.0,0.0,0.0,3232,0.0,56,566,301,87,86,37,62,101,0,0,0.0,0.0
4557,1,47.605025292,20220919162323915,None,0.0,0.0,0.0,3274,0.0,53,568,270,90,90,38,63,85,0,0,0.0,0.0
4558,1,47.61502409,20220919162323925,None,0.0,0.0,0.0,3285,0.0,53,568,270,90,90,38,63,85,0,0,0.0,0.0
4559,1,47.625056029,20220919162323935,None,0.0,0.0,0.0,3321,0.0,56,681,233,95,86,40,66,86,0,0,0.0,0.0
4560,1,47.635031462,20220919162323945,None,0.0,0.0,0.0,3339,0.0,56,681,233,95,86,40,66,86,0,0,0.0,0.0
4561,1,47.645042897,20220919162323955,None,0.0,0.0,0.0,3395,0.0,56,681,233,95,86,40,66,86,0,0,0.0,0.0
4562,1,47.655026436,20220919162323965,None,0.0,0.0,0.0,3398,0.0,58,663,231,87,85,38,58,111,0,0,0.0,0.0
4563,1,47.665032387,20220919162323975,None,0.0,0.0,0.0,3428,0.0,55,622,238,88,75,33,60,104,0,0,0.0,0.0
4564,1,47.675020218,20220919162323985,None,0.0,0.0,0.0,3445,0.0,55,622,238,88,75,33,60,104,0,0,0.0,0.0
4565,1,47.685039997,20220919162323995,None,0.0,0.0,0.0,3481,0.0,74,695,245,87,76,34,57,100,0,0,0.0,0.0
4566,1,47.695031882,20220919162324005,None,0.0,0.0,0.0,3515,0.0,74,695,245,87,76,34,57,100,0,0,0.0,0.0
4567,1,47.70503664,20220919162324015,None,0.0,0.0,0.0,3551,0.0,74,695,245,87,76,34,57,100,0,0,0.0,0.0
4568,1,47.715026856,20220919162324025,None,0.0,0.0,0.0,3566,0.0,78,682,245,90,68,35,60,106,0,0,0.0,0.0
4569,1,47.725039959,20220919162324035,None,0.0,0.0,0.0,3583,0.0,78,682,245,90,68,35,60,106,0,0,0.0,0.0
4570,1,47.735023022,20220919162324045,None,0.0,0.0,0.0,3616,0.0,78,597,236,96,68,33,58,122,0,0,0.0,0.0
4571,1,47.745041132,20220919162324055,None,0.0,0.0,0.0,3634,0.0,75,621,234,100,67,34,63,102,0,0,0.0,0.0
4572,1,47.755028963,20220919162324065,None,0.0,0.0,0.0,3687,0.0,75,621,234,100,67,34,63,102,0,0,0.0,0.0
4573,1,47.765031338,20220919162324075,None,0.0,0.0,0.0,3700,0.0,75,621,234,100,67,34,63,102,0,0,0.0,0.0
4574,1,47.775084734,20220919162324085,None,0.0,0.0,0.0,3718,0.0,75,625,232,96,64,32,60,95,0,0,0.0,0.0
4575,1,47.785026312,20220919162324095,None,0.0,0.0,0.0,3750,0.0,75,625,232,96,64,32,60,95,0,0,0.0,0.0
4576,1,47.795026303,20220919162324105,None,0.0,0.0,0.0,3765,0.0,59,549,219,92,71,31,61,117,0,0,0.0,0.0
4577,1,47.805018187,20220919162324115,None,0.0,0.0,0.0,3816,0.0,59,580,202,79,74,33,66,116,0,0,0.0,0.0
4578,1,47.815030098,20220919162324125,None,0.0,0.0,0.0,3819,0.0,59,580,202,79,74,33,66,116,0,0,0.0,0.0
4579,1,47.825023175,20220919162324135,None,0.0,0.0,0.0,3846,0.0,59,580,202,79,74,33,66,116,0,0,0.0,0.0
4580,1,47.835085154,20220919162324145,None,0.0,0.0,0.0,3863,0.0,57,550,218,75,78,34,76,100,0,0,0.0,0.0
4581,1,47.845039606,20220919162324155,None,0.0,0.0,0.0,3895,0.0,57,550,218,75,78,34,76,100,0,0,0.0,0.0
4582,1,47.855026961,20220919162324165,None,0.0,0.0,0.0,3945,0.0,61,499,223,83,80,35,72,104,0,0,0.0,0.0
4583,1,47.865044832,20220919162324175,None,0.0,0.0,0.0,3947,0.0,61,480,241,83,79,42,74,138,0,0,0.0,0.0
4584,1,47.875033379,20220919162324185,None,0.0,0.0,0.0,3975,0.0,61,480,241,83,79,42,74,138,0,0,0.0,0.0
4585,1,47.885034323,20220919162324195,None,0.0,0.0,0.0,3991,0.0,61,480,241,83,79,42,74,138,0,0,0.0,0.0
4586,1,47.895020008,20220919162324205,None,0.0,0.0,0.0,4024,0.0,59,566,241,86,79,42,77,126,0,0,0.0,0.0
4587,1,47.905041456,20220919162324215,None,0.0,0.0,0.0,4039,0.0,59,566,241,86,79,42,77,126,0,0,0.0,0.0
4588,1,47.91503048,20220919162324225,None,0.0,0.0,0.0,4078,0.0,52,517,251,93,83,40,69,123,0,0,0.0,0.0
4589,1,47.925032854,20220919162324235,None,0.0,0.0,0.0,4103,0.0,52,517,251,93,83,40,69,123,0,0,0.0,0.0
4590,1,47.935032606,20220919162324245,None,0.0,0.0,0.0,4119,0.0,60,527,259,96,83,41,78,153,0,0,0.0,0.0
4591,1,47.945035458,20220919162324255,None,0.0,0.0,0.0,4150,0.0,60,527,259,96,83,41,78,153,0,0,0.0,0.0
4592,1,47.955018282,20220919162324265,None,0.0,0.0,0.0,4167,0.0,62,557,279,106,80,47,87,154,0,0,0.0,0.0
4593,1,47.965083123,20220919162324275,None,0.0,0.0,0.0,4217,0.0,62,557,279,106,80,47,87,154,0,0,0.0,0.0
4594,1,47.975039721,20220919162324285,None,0.0,0.0,0.0,4219,0.0,69,542,273,107,89,44,86,126,0,0,0.0,0.0
4595,1,47.985031843,20220919162324295,None,0.0,0.0,0.0,4246,0.0,69,542,273,107,89,44,86,126,0,0,0.0,0.0
4596,1,47.995022297,20220919162324305,None,0.0,0.0,0.0,4261,0.0,71,389,262,106,88,47,93,139,0,0,0.0,0.0
4597,1,48.005033255,20220919162324315,None,0.0,0.0,0.0,4292,0.0,71,389,262,106,88,47,93,139,0,0,0.0,0.0
4598,1,48.015032769,20220919162324325,None,0.0,0.0,0.0,4342,0.0,68,472,252,109,80,47,100,151,0,0,0.0,0.0
4599,1,48.025037051,20220919162324335,None,0.0,0.0,0.0,4344,0.0,68,472,252,109,80,47,100,151,0,0,0.0,0.0
4600,1,48.035044909,20220919162324345,None,0.0,0.0,0.0,4371,0.0,60,475,241,98,87,52,92,124,0,0,0.0,0.0
4601,1,48.045021057,20220919162324355,None,0.0,0.0,0.0,4387,0.0,60,475,241,98,87,52,92,124,0,0,0.0,0.0
4602,1,48.055013657,20220919162324365,None,0.0,0.0,0.0,4418,0.0,58,462,226,81,89,47,89,116,0,0,0.0,0.0
4603,1,48.065045119,20220919162324375,None,0.0,0.0,0.0,4433,0.0,58,462,226,81,89,47,89,116,0,0,0.0,0.0
4604,1,48.075025559,20220919162324385,None,0.0,0.0,0.0,4472,0.0,64,643,210,78,79,46,93,154,0,0,0.0,0.0
4605,1,48.085030318,20220919162324395,None,0.0,0.0,0.0,4482,0.0,64,643,210,78,79,46,93,154,0,0,0.0,0.0
4606,1,48.095015526,20220919162324405,None,0.0,0.0,0.0,4512,0.0,61,678,205,80,72,44,94,170,0,0,0.0,0.0
4607,1,48.105101347,20220919162324415,None,0.0,0.0,0.0,4543,0.0,61,678,205,80,72,44,94,170,0,0,0.0,0.0
4608,1,48.115066529,20220919162324425,None,0.0,0.0,0.0,4578,0.0,69,660,222,69,83,48,89,164,0,0,0.0,0.0
4609,1,48.125045777,20220919162324435,None,0.0,0.0,0.0,4590,0.0,69,660,222,69,83,48,89,164,0,0,0.0,0.0
4610,1,48.1350317,20220919162324445,None,0.0,0.0,0.0,4606,0.0,68,719,214,70,73,43,79,161,0,0,0.0,0.0
4611,1,48.1450243,20220919162324455,None,0.0,0.0,0.0,4636,0.0,68,719,214,70,73,43,79,161,0,0,0.0,0.0
4612,1,48.155041695,20220919162324465,None,0.0,0.0,0.0,4651,0.0,68,721,201,65,74,49,94,201,0,0,0.0,0.0
4613,1,48.165029288,20220919162324475,None,0.0,0.0,0.0,4681,0.0,68,721,201,65,74,49,94,201,0,0,0.0,0.0
4614,1,48.175028801,20220919162324485,None,0.0,0.0,0.0,4717,0.0,69,642,202,88,76,49,101,192,0,0,0.0,0.0
4615,1,48.185043812,20220919162324495,None,0.0,0.0,0.0,4727,0.0,69,642,202,88,76,49,101,192,0,0,0.0,0.0
4616,1,48.195052624,20220919162324505,None,0.0,0.0,0.0,4757,0.0,67,639,224,92,82,51,94,167,0,0,0.0,0.0
4617,1,48.205049753,20220919162324515,None,0.0,0.0,0.0,4773,0.0,67,639,224,92,82,51,94,167,0,0,0.0,0.0
4618,1,48.215033531,20220919162324525,None,0.0,0.0,0.0,4803,0.0,70,582,195,95,77,54,97,187,0,0,0.0,0.0
4619,1,48.225026608,20220919162324535,None,0.0,0.0,0.0,4818,0.0,70,582,195,95,77,54,97,187,0,0,0.0,0.0
4620,1,48.235038281,20220919162324545,None,0.0,0.0,0.0,4852,0.0,79,546,186,101,75,57,106,193,0,0,0.0,0.0
4621,1,48.24502945,20220919162324555,None,0.0,0.0,0.0,4863,0.0,79,546,186,101,75,57,106,193,0,0,0.0,0.0
4622,1,48.255019903,20220919162324565,None,0.0,0.0,0.0,4892,0.0,77,597,186,99,83,56,95,153,0,0,0.0,0.0
4623,1,48.265034199,20220919162324575,None,0.0,0.0,0.0,4922,0.0,77,597,186,99,83,56,95,153,0,0,0.0,0.0
4624,1,48.27503109,20220919162324585,None,0.0,0.0,0.0,4956,0.0,71,537,202,90,89,54,82,137,0,0,0.0,0.0
4625,1,48.285038471,20220919162324595,None,0.0,0.0,0.0,4965,0.0,71,537,202,90,89,54,82,137,0,0,0.0,0.0
4626,1,48.295024872,20220919162324605,None,0.0,0.0,0.0,4980,0.0,73,586,216,89,83,56,84,175,0,0,0.0,0.0
4627,1,48.305041313,20220919162324615,None,0.0,0.0,0.0,5008,0.0,73,586,216,89,83,56,84,175,0,0,0.0,0.0
4628,1,48.315019131,20220919162324625,None,0.0,0.0,0.0,5022,0.0,69,635,225,85,80,52,98,163,0,0,0.0,0.0
4629,1,48.325016976,20220919162324635,None,0.0,0.0,0.0,5051,0.0,69,635,225,85,80,52,98,163,0,0,0.0,0.0
4630,1,48.335026503,20220919162324645,None,0.0,0.0,0.0,5083,0.0,69,601,225,80,77,51,103,158,0,0,0.0,0.0
4631,1,48.345028401,20220919162324655,None,0.0,0.0,0.0,5106,0.0,69,601,225,80,77,51,103,158,0,0,0.0,0.0
4632,1,48.355031967,20220919162324665,None,0.0,0.0,0.0,5120,0.0,82,741,250,84,73,53,104,180,0,0,0.0,0.0
4633,1,48.36507845,20220919162324675,None,0.0,0.0,0.0,5147,0.0,82,741,250,84,73,53,104,180,0,0,0.0,0.0
4634,1,48.375024796,20220919162324685,None,0.0,0.0,0.0,5177,0.0,84,751,236,94,94,59,108,199,0,0,0.0,0.0
4635,1,48.3850317,20220919162324695,None,0.0,0.0,0.0,5179,0.0,84,751,236,94,94,59,108,199,0,0,0.0,0.0
4636,1,48.395017147,20220919162324705,None,0.0,0.0,0.0,5207,0.0,82,712,202,89,99,57,114,171,0,0,0.0,0.0
4637,1,48.405032873,20220919162324715,None,0.0,0.0,0.0,5221,0.0,82,712,202,89,99,57,114,171,0,0,0.0,0.0
4638,1,48.41503501,20220919162324725,None,0.0,0.0,0.0,5250,0.0,87,745,219,96,99,58,100,164,0,0,0.0,0.0
4639,1,48.425055504,20220919162324735,None,0.0,0.0,0.0,5262,0.0,87,745,219,96,99,58,100,164,0,0,0.0,0.0
4640,1,48.435023308,20220919162324745,None,0.0,0.0,0.0,5306,0.0,87,794,241,94,99,54,86,164,0,0,0.0,0.0
4641,1,48.445027352,20220919162324755,None,0.0,0.0,0.0,5318,0.0,87,794,241,94,99,54,86,164,0,0,0.0,0.0
4642,1,48.455028773,20220919162324765,None,0.0,0.0,0.0,5332,0.0,88,651,215,91,99,50,88,144,0,0,0.0,0.0
4643,1,48.465040684,20220919162324775,None,0.0,0.0,0.0,5359,0.0,88,651,215,91,99,50,88,144,0,0,0.0,0.0
4644,1,48.475018978,20220919162324785,None,0.0,0.0,0.0,5374,0.0,81,726,234,69,76,45,90,132,0,0,0.0,0.0
4645,1,48.485027075,20220919162324795,None,0.0,0.0,0.0,5405,0.0,81,726,234,69,76,45,90,132,0,0,0.0,0.0
4646,1,48.495023966,20220919162324805,None,0.0,0.0,0.0,5414,0.0,85,728,270,72,75,46,100,130,0,0,0.0,0.0
4647,1,48.505054474,20220919162324815,None,0.0,0.0,0.0,5440,0.0,85,728,270,72,75,46,100,130,0,0,0.0,0.0
4648,1,48.51501751,20220919162324825,None,0.0,0.0,0.0,5460,0.0,79,699,252,60,75,49,108,131,0,0,0.0,0.0
4649,1,48.525024414,20220919162324835,None,0.0,0.0,0.0,5467,0.0,79,699,252,60,75,49,108,131,0,0,0.0,0.0
4650,1,48.53502369,20220919162324845,None,0.0,0.0,0.0,5475,0.0,81,637,224,63,81,54,116,157,0,0,0.0,0.0
4651,1,48.545053005,20220919162324855,None,0.0,0.0,0.0,5475,0.0,81,637,224,63,81,54,116,157,0,0,0.0,0.0
4652,1,48.555020094,20220919162324865,None,0.0,0.0,0.0,5475,0.0,68,586,222,60,80,52,117,161,0,0,0.0,0.0
4653,1,48.565041542,20220919162324875,None,0.0,0.0,0.0,5474,0.0,68,586,222,60,80,52,117,161,0,0,0.0,0.0
4654,1,48.575041294,20220919162324885,None,0.0,0.0,0.0,5474,0.0,71,516,204,64,75,52,123,143,0,0,0.0,0.0
4655,1,48.585035324,20220919162324895,None,0.0,0.0,0.0,5472,0.0,71,516,204,64,75,52,123,143,0,0,0.0,0.0
4656,1,48.595047236,20220919162324905,None,0.0,0.0,0.0,5472,0.0,68,506,154,71,72,55,107,138,0,0,0.0,0.0
4657,1,48.605072737,20220919162324915,None,0.0,0.0,0.0,5471,0.0,68,506,154,71,72,55,107,138,0,0,0.0,0.0
4658,1,48.615026951,20220919162324925,None,0.0,0.0,0.0,5470,0.0,72,431,147,91,75,51,100,153,0,0,0.0,0.0
4659,1,48.62503767,20220919162324935,None,0.0,0.0,0.0,5470,0.0,72,431,147,91,75,51,100,153,0,0,0.0,0.0
4660,1,48.635019779,20220919162324945,None,0.0,0.0,0.0,5470,0.0,73,602,195,94,72,49,98,138,0,0,0.0,0.0
4661,1,48.6450243,20220919162324955,None,0.0,0.0,0.0,5470,0.0,73,602,195,94,72,49,98,138,0,0,0.0,0.0
4662,1,48.655019999,20220919162324965,None,0.0,0.0,0.0,5470,0.0,74,682,220,98,68,53,90,136,0,0,0.0,0.0
4663,1,48.665032149,20220919162324975,None,0.0,0.0,0.0,5470,0.0,74,682,220,98,68,53,90,136,0,0,0.0,0.0
4664,1,48.675020457,20220919162324985,None,0.0,0.0,0.0,5470,0.0,78,667,223,93,68,53,89,136,0,0,0.0,0.0
4665,1,48.68502903,20220919162324995,None,0.0,0.0,0.0,5470,0.0,78,667,223,93,68,53,89,136,0,0,0.0,0.0
4666,1,48.695094347,20220919162325005,None,0.0,0.0,0.0,5470,0.0,75,647,228,88,60,47,94,157,0,0,0.0,0.0
4667,1,48.705066681,20220919162325015,None,0.0,0.0,0.0,5470,0.0,75,647,228,88,60,47,94,157,0,0,0.0,0.0
4668,1,48.715027333,20220919162325025,None,0.0,0.0,0.0,5470,0.0,73,680,271,76,67,51,91,139,0,0,0.0,0.0
4669,1,48.725048781,20220919162325035,None,0.0,0.0,0.0,5470,0.0,73,680,271,76,67,51,91,139,0,0,0.0,0.0
4670,1,48.735047341,20220919162325045,None,0.0,0.0,0.0,5470,0.0,61,530,237,81,75,54,87,127,0,0,0.0,0.0
4671,1,48.745033026,20220919162325055,None,0.0,0.0,0.0,5470,0.0,61,530,237,81,75,54,87,127,0,0,0.0,0.0
4672,1,48.755038023,20220919162325065,None,0.0,0.0,0.0,5470,0.0,61,531,241,95,81,52,86,121,0,0,0.0,0.0
4673,1,48.765029669,20220919162325075,None,0.0,0.0,0.0,5470,0.0,61,531,241,95,81,52,86,121,0,0,0.0,0.0
4674,1,48.775024653,20220919162325085,None,0.0,0.0,0.0,5470,0.0,57,530,241,99,82,52,88,180,0,0,0.0,0.0
4675,1,48.785032749,20220919162325095,None,0.0,0.0,0.0,5470,0.0,57,530,241,99,82,52,88,180,0,0,0.0,0.0
4676,1,48.795066834,20220919162325105,None,0.0,0.0,0.0,5470,0.0,69,534,249,98,84,56,99,170,0,0,0.0,0.0
4677,1,48.805048228,20220919162325115,None,0.0,0.0,0.0,5470,0.0,69,534,249,98,84,56,99,170,0,0,0.0,0.0
4678,1,48.815037489,20220919162325125,None,0.0,0.0,0.0,5470,0.0,74,537,196,94,84,52,99,163,0,0,0.0,0.0
4679,1,48.825044871,20220919162325135,None,0.0,0.0,0.0,5470,0.0,74,537,196,94,84,52,99,163,0,0,0.0,0.0
4680,1,48.835025549,20220919162325145,None,0.0,0.0,0.0,5470,0.0,77,602,257,90,80,55,100,172,0,0,0.0,0.0
4681,1,48.845023632,20220919162325155,None,0.0,0.0,0.0,5470,0.0,77,602,257,90,80,55,100,172,0,0,0.0,0.0
4682,1,48.85502553,20220919162325165,None,0.0,0.0,0.0,5470,0.0,78,536,237,74,78,55,99,190,0,0,0.0,0.0
4683,1,48.865022898,20220919162325175,None,0.0,0.0,0.0,5470,0.0,78,536,237,74,78,55,99,190,0,0,0.0,0.0
4684,1,48.875028372,20220919162325185,None,0.0,0.0,0.0,5470,0.0,77,497,260,93,80,52,86,141,0,0,0.0,0.0
4685,1,48.885023833,20220919162325195,None,0.0,0.0,0.0,5470,0.0,77,497,260,93,80,52,86,141,0,0,0.0,0.0
4686,1,48.895040512,20220919162325205,None,0.0,0.0,0.0,5470,0.0,67,595,243,94,83,54,76,124,0,0,0.0,0.0
4687,1,48.905050755,20220919162325215,None,0.0,0.0,0.0,5470,0.0,67,595,243,94,83,54,76,124,0,0,0.0,0.0
4688,1,48.915029764,20220919162325225,None,0.0,0.0,0.0,5470,0.0,65,598,255,100,77,51,85,130,0,0,0.0,0.0
4689,1,48.925033093,20220919162325235,None,0.0,0.0,0.0,5470,0.0,65,598,255,100,77,51,85,130,0,0,0.0,0.0
4690,1,48.935035229,20220919162325245,None,0.0,0.0,0.0,5470,0.0,75,543,210,102,80,48,88,136,0,0,0.0,0.0
4691,1,48.945034027,20220919162325255,None,0.0,0.0,0.0,5470,0.0,75,543,210,102,80,48,88,136,0,0,0.0,0.0
4692,1,48.955032826,20220919162325265,None,0.0,0.0,0.0,5470,0.0,78,532,199,98,73,50,104,118,0,0,0.0,0.0
4693,1,48.965037585,20220919162325275,None,0.0,0.0,0.0,5470,0.0,78,532,199,98,73,50,104,118,0,0,0.0,0.0
4694,1,48.975038052,20220919162325285,None,0.0,0.0,0.0,5470,0.0,84,611,157,79,74,54,108,112,0,0,0.0,0.0
4695,1,48.985033274,20220919162325295,None,0.0,0.0,0.0,5470,0.0,84,611,157,79,74,54,108,112,0,0,0.0,0.0
4696,1,48.995031357,20220919162325305,None,0.0,0.0,0.0,5470,0.0,86,553,182,93,74,50,106,133,0,0,0.0,0.0
4697,1,49.005030632,20220919162325315,None,0.0,0.0,0.0,5470,0.0,86,553,182,93,74,50,106,133,0,0,0.0,0.0
4698,1,49.015040398,20220919162325325,None,0.0,0.0,0.0,5470,0.0,82,508,167,91,76,53,104,142,0,0,0.0,0.0
4699,1,49.025043011,20220919162325335,None,0.0,0.0,0.0,5470,0.0,82,508,167,91,76,53,104,142,0,0,0.0,0.0
4700,1,49.035035849,20220919162325345,None,0.0,0.0,0.0,5470,0.0,84,581,203,85,70,53,98,123,0,0,0.0,0.0
4701,1,49.045029879,20220919162325355,None,0.0,0.0,0.0,5470,0.0,84,581,203,85,70,53,98,123,0,0,0.0,0.0
4702,1,49.055040837,20220919162325365,None,0.0,0.0,0.0,5470,0.0,92,591,215,87,78,52,90,117,0,0,0.0,0.0
4703,1,49.065042496,20220919162325375,None,0.0,0.0,0.0,5470,0.0,92,591,215,87,78,52,90,117,0,0,0.0,0.0
4704,1,49.075020314,20220919162325385,None,0.0,0.0,0.0,5470,0.0,86,528,211,85,78,52,103,139,0,0,0.0,0.0
4705,1,49.085025072,20220919162325395,None,0.0,0.0,0.0,5470,0.0,86,528,211,85,78,52,103,139,0,0,0.0,0.0
4706,1,49.095044375,20220919162325405,None,0.0,0.0,0.0,5470,0.0,84,563,200,63,76,49,102,137,0,0,0.0,0.0
4707,1,49.105037451,20220919162325415,None,0.0,0.0,0.0,5470,0.0,84,563,200,63,76,49,102,137,0,0,0.0,0.0
4708,1,49.115041256,20220919162325425,None,0.0,0.0,0.0,5470,0.0,87,608,227,55,76,46,104,124,0,0,0.0,0.0
4709,1,49.125043392,20220919162325435,None,0.0,0.0,0.0,5470,0.0,87,608,227,55,76,46,104,124,0,0,0.0,0.0
4710,1,49.135039568,20220919162325445,None,0.0,0.0,0.0,5470,0.0,74,538,213,60,75,41,103,126,0,0,0.0,0.0
4711,1,49.145038843,20220919162325455,None,0.0,0.0,0.0,5470,0.0,74,538,213,60,75,41,103,126,0,0,0.0,0.0
4712,1,49.155019045,20220919162325465,None,0.0,0.0,0.0,5470,0.0,59,507,212,55,66,42,99,128,0,0,0.0,0.0
4713,1,49.165033818,20220919162325475,None,0.0,0.0,0.0,5470,0.0,59,507,212,55,66,42,99,128,0,0,0.0,0.0
