,gt,time_elapsed,current_time,current_task,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
99,0,3.018296718,20221214200223518,None,23,25,22,17,19,20,26,25
100,0,3.028641224,20221214200223528,None,23,25,22,17,19,20,26,25
101,0,3.038276911,20221214200223537,None,23,25,22,17,19,20,26,25
102,0,3.048774481,20221214200223548,None,24,25,22,16,20,19,26,24
103,0,3.058265209,20221214200223557,None,24,24,22,16,20,19,30,23
104,0,3.068223953,20221214200223567,None,24,24,22,16,20,19,30,23
105,0,3.078222036,20221214200223577,None,22,24,22,16,22,19,28,24
106,0,3.088357687,20221214200223588,None,22,24,22,16,22,19,28,24
107,0,3.0983181,20221214200223598,None,22,24,22,16,22,19,28,24
108,0,3.108215809,20221214200223607,None,20,23,22,21,21,19,28,26
109,0,3.118210792,20221214200223617,None,21,22,21,22,22,19,28,28
110,0,3.12834382,20221214200223628,None,21,22,21,22,22,19,28,28
111,0,3.1384444240000002,20221214200223638,None,20,23,21,24,21,22,28,29
112,0,3.148205042,20221214200223647,None,20,23,21,24,21,22,28,29
113,0,3.158235788,20221214200223657,None,20,23,21,24,21,22,28,29
114,0,3.16844058,20221214200223668,None,20,22,19,24,22,22,22,28
115,0,3.178228378,20221214200223677,None,20,23,19,25,22,22,23,27
116,0,3.188242197,20221214200223687,None,20,23,19,25,22,22,23,27
117,0,3.198219776,20221214200223697,None,21,23,19,22,25,21,23,25
118,0,3.208447218,20221214200223708,None,21,23,19,22,25,21,23,25
119,0,3.218534469,20221214200223718,None,21,23,19,22,25,21,23,25
120,0,3.228283167,20221214200223728,None,22,22,17,23,25,21,22,23
121,0,3.238228083,20221214200223737,None,22,21,16,22,25,21,23,21
122,0,3.248581648,20221214200223748,None,22,21,16,22,25,21,23,21
123,0,3.258183956,20221214200223757,None,22,24,22,21,24,21,26,23
124,0,3.268453121,20221214200223768,None,22,24,22,21,24,21,26,23
125,0,3.278223991,20221214200223777,None,22,24,22,21,24,21,26,23
126,0,3.288174391,20221214200223787,None,23,23,24,21,24,21,25,23
127,0,3.298186064,20221214200223797,None,25,25,24,20,21,22,25,23
128,0,3.308323383,20221214200223808,None,25,25,24,20,21,22,25,23
129,0,3.318311453,20221214200223818,None,24,26,24,20,21,23,25,23
130,0,3.328722238,20221214200223828,None,24,26,24,20,21,23,25,23
131,0,3.338232756,20221214200223837,None,24,26,24,20,21,23,25,23
132,0,3.348250866,20221214200223847,None,24,25,25,19,21,22,24,23
133,0,3.358221769,20221214200223857,None,24,24,20,21,21,23,23,23
134,0,3.368189335,20221214200223867,None,24,24,20,21,21,23,23,23
135,0,3.378243923,20221214200223877,None,21,24,18,21,21,22,23,22
136,0,3.388641119,20221214200223888,None,21,24,18,21,21,22,23,22
137,0,3.398245573,20221214200223897,None,21,24,18,21,21,22,23,22
138,0,3.40845871,20221214200223908,None,20,26,21,20,23,21,24,23
139,0,3.418229341,20221214200223917,None,20,27,22,18,23,21,25,24
140,0,3.428305864,20221214200223928,None,20,27,22,18,23,21,25,24
141,0,3.43816185,20221214200223937,None,20,27,21,19,24,19,24,25
142,0,3.448256969,20221214200223947,None,20,27,21,19,24,19,24,25
143,0,3.458213091,20221214200223957,None,20,27,21,19,24,19,24,25
144,0,3.468267918,20221214200223967,None,20,27,21,18,23,24,25,24
145,0,3.478262424,20221214200223977,None,21,26,21,18,22,25,26,26
146,0,3.488306045,20221214200223988,None,21,26,21,18,22,25,26,26
147,0,3.49857068,20221214200223998,None,21,26,21,18,22,25,26,26
148,0,3.508235693,20221214200224007,None,19,22,20,19,21,25,25,24
149,0,3.518281221,20221214200224018,None,19,22,20,19,21,25,25,24
150,0,3.528552055,20221214200224028,None,18,20,19,20,21,25,24,23
151,0,3.538335323,20221214200224038,None,20,20,21,19,21,27,26,27
152,0,3.5486574170000003,20221214200224048,None,20,20,21,19,21,27,26,27
153,0,3.558329344,20221214200224058,None,20,20,21,19,21,27,26,27
154,0,3.568488836,20221214200224068,None,20,19,21,21,21,22,25,26
155,0,3.578380823,20221214200224078,None,20,19,21,21,21,22,25,26
156,0,3.588302851,20221214200224088,None,20,19,23,20,21,22,25,25
157,0,3.598718881,20221214200224098,None,20,19,23,20,21,22,25,25
158,0,3.6082684990000002,20221214200224107,None,21,21,20,22,23,21,26,27
159,0,3.618267536,20221214200224117,None,25,20,22,21,23,21,24,26
160,0,3.62854886,20221214200224128,None,25,20,22,21,23,21,24,26
161,0,3.638410807,20221214200224138,None,25,20,22,21,23,21,24,26
162,0,3.6483109000000002,20221214200224148,None,23,22,19,23,23,20,24,25
163,0,3.65827918,20221214200224157,None,23,22,19,23,23,20,24,25
164,0,3.668549776,20221214200224168,None,23,23,20,23,23,20,22,24
165,0,3.678246975,20221214200224177,None,23,24,18,24,25,20,23,22
166,0,3.688461304,20221214200224188,None,23,24,18,24,25,20,23,22
167,0,3.69834733,20221214200224198,None,23,24,18,24,25,20,23,22
168,0,3.708224773,20221214200224207,None,23,24,18,22,24,22,22,20
169,0,3.718346357,20221214200224218,None,23,24,18,22,24,22,22,20
170,0,3.728461981,20221214200224228,None,20,26,18,22,27,21,31,23
171,0,3.738382816,20221214200224238,None,19,26,19,24,26,21,34,21
172,0,3.748348713,20221214200224248,None,19,26,19,24,26,21,34,21
173,0,3.758255243,20221214200224257,None,19,26,19,24,26,21,34,21
174,0,3.768208504,20221214200224267,None,22,27,21,24,25,22,35,23
175,0,3.778322697,20221214200224278,None,22,27,21,24,25,22,35,23
176,0,3.788507938,20221214200224288,None,22,27,21,22,23,21,34,23
177,0,3.798204899,20221214200224297,None,22,27,22,24,23,21,35,24
178,0,3.80845046,20221214200224308,None,22,27,22,24,23,21,35,24
179,0,3.8182747360000002,20221214200224317,None,22,27,22,24,23,21,35,24
180,0,3.828536749,20221214200224328,None,24,28,22,24,21,22,34,37
181,0,3.838418722,20221214200224338,None,24,28,22,24,21,22,34,37
182,0,3.848227501,20221214200224347,None,24,26,23,22,22,21,36,68
183,0,3.858299971,20221214200224358,None,22,25,22,21,22,21,39,74
184,0,3.868295431,20221214200224368,None,22,25,22,21,22,21,39,74
185,0,3.878279924,20221214200224377,None,22,25,22,21,22,21,39,74
186,0,3.888466835,20221214200224388,None,22,26,21,21,24,23,38,75
187,0,3.898334265,20221214200224398,None,22,26,21,21,24,23,38,75
188,0,3.908368349,20221214200224408,None,23,24,21,19,24,22,38,76
189,0,3.918227672,20221214200224417,None,21,24,21,21,24,22,31,70
190,0,3.928532123,20221214200224428,None,21,24,21,21,24,22,31,70
191,0,3.938319445,20221214200224438,None,21,24,21,21,24,22,31,70
192,0,3.948264122,20221214200224447,None,22,24,18,21,24,22,26,43
193,0,3.958540439,20221214200224458,None,22,24,18,21,24,22,26,43
194,0,3.968593836,20221214200224468,None,24,24,19,22,24,23,20,29
195,0,3.9782881740000002,20221214200224478,None,26,24,21,22,24,22,20,30
196,0,3.988580704,20221214200224488,None,26,24,21,22,24,22,20,30
197,0,3.9983825680000002,20221214200224498,None,26,24,21,22,24,22,20,30
198,0,4.008452177,20221214200224508,None,27,24,21,22,23,21,21,29
199,0,4.018298626,20221214200224518,None,27,24,21,22,23,21,21,29
200,0,4.028199673,20221214200224527,None,26,23,22,23,22,20,21,29
201,0,4.038213491,20221214200224537,None,26,24,23,22,22,20,21,26
202,0,4.048555612,20221214200224548,None,26,24,23,22,22,20,21,26
203,0,4.058382273,20221214200224558,None,26,24,23,22,22,20,21,26
204,0,4.068283081,20221214200224568,None,26,22,22,22,23,19,31,28
205,0,4.078280926,20221214200224577,None,26,22,22,22,23,19,31,28
206,0,4.088264704,20221214200224587,None,25,23,23,23,23,24,57,41
207,0,4.098358869,20221214200224598,None,26,22,22,22,23,26,59,45
208,0,4.10836935,20221214200224608,None,26,22,22,22,23,26,59,45
209,0,4.118264437,20221214200224617,None,26,22,22,22,23,26,59,45
210,0,4.128382683,20221214200224628,None,26,22,22,20,22,27,60,46
211,0,4.1387887,20221214200224638,None,26,22,22,20,22,27,60,46
212,0,4.148322105,20221214200224648,None,26,22,22,20,22,27,60,46
213,0,4.158255577,20221214200224657,None,22,22,20,23,21,26,57,46
214,0,4.168310404,20221214200224668,None,22,22,20,23,21,26,57,46
215,0,4.178436518,20221214200224678,None,22,22,20,23,21,26,57,46
216,0,4.18867445,20221214200224688,None,22,22,20,22,21,24,32,36
217,0,4.198626518,20221214200224698,None,22,22,20,22,21,24,32,36
218,0,4.208294392,20221214200224708,None,22,22,21,22,20,21,29,34
219,0,4.218229532,20221214200224717,None,21,24,22,23,22,22,38,36
220,0,4.228474617,20221214200224728,None,21,24,22,23,22,22,38,36
221,0,4.23828268,20221214200224737,None,21,24,22,23,22,22,38,36
222,0,4.248194456,20221214200224747,None,22,24,22,22,23,22,39,35
223,0,4.258523226,20221214200224758,None,22,24,22,22,23,22,39,35
224,0,4.268465757,20221214200224768,None,24,25,23,21,23,23,38,34
225,0,4.278408527,20221214200224778,None,23,24,22,21,22,21,38,31
226,0,4.288667679,20221214200224788,None,23,24,22,21,22,21,38,31
227,0,4.298597097,20221214200224798,None,23,24,22,21,22,21,38,31
228,0,4.308303594,20221214200224808,None,24,24,20,22,25,20,37,29
229,0,4.31829834,20221214200224818,None,24,24,20,22,25,20,37,29
230,0,4.328202963,20221214200224827,None,22,24,21,24,22,21,26,28
231,0,4.338253021,20221214200224837,None,22,25,21,24,22,20,24,28
232,0,4.34855032,20221214200224848,None,22,25,21,24,22,20,24,28
233,0,4.358277082,20221214200224857,None,22,25,21,24,22,20,24,28
234,0,4.368581056,20221214200224868,None,22,25,19,25,23,20,25,30
235,0,4.378247261,20221214200224877,None,22,25,19,25,23,20,25,30
236,0,4.388451338,20221214200224888,None,24,25,19,24,23,22,26,32
237,0,4.398283005,20221214200224898,None,23,25,19,23,21,22,28,30
238,0,4.408583641,20221214200224908,None,23,25,19,23,21,22,28,30
239,0,4.418362141,20221214200224918,None,23,25,19,23,21,22,28,30
240,0,4.428488016,20221214200224928,None,24,26,17,22,21,20,27,27
241,0,4.438327074,20221214200224938,None,24,26,17,22,21,20,27,27
242,0,4.448741674,20221214200224948,None,23,25,17,23,21,21,26,28
243,0,4.458283901,20221214200224958,None,25,28,17,22,22,19,28,29
244,0,4.468540668,20221214200224968,None,25,28,17,22,22,19,28,29
245,0,4.478308916,20221214200224978,None,25,28,17,22,22,19,28,29
246,0,4.488533735,20221214200224988,None,25,26,18,23,22,18,26,29
247,0,4.498865604,20221214200224998,None,25,26,18,23,22,18,26,29
248,0,4.508335352,20221214200225008,None,27,27,21,25,22,21,25,29
249,0,4.518618107,20221214200225018,None,27,27,21,25,22,21,25,29
250,0,4.528294802,20221214200225028,None,25,25,25,25,23,19,26,29
251,0,4.538240909,20221214200225037,None,25,25,25,25,23,19,26,29
252,0,4.548546791,20221214200225048,None,26,27,26,26,22,20,27,26
253,0,4.5586147310000005,20221214200225058,None,26,27,26,26,22,20,27,26
254,0,4.568579912,20221214200225068,None,24,24,26,24,21,20,24,25
255,0,4.578675985,20221214200225078,None,24,24,26,24,21,20,24,25
256,0,4.588598728,20221214200225088,None,22,25,27,24,23,20,24,22
257,0,4.598378897,20221214200225098,None,22,25,27,24,23,20,24,22
258,0,4.608613014,20221214200225108,None,22,28,26,23,23,21,25,26
259,0,4.618260383,20221214200225117,None,22,28,26,23,23,21,25,26
260,0,4.628559828,20221214200225128,None,23,28,23,21,22,22,23,26
261,0,4.638256073,20221214200225137,None,23,28,23,21,22,22,23,26
262,0,4.648283005,20221214200225148,None,20,28,23,20,23,21,22,26
263,0,4.658296347,20221214200225158,None,20,28,23,20,23,21,22,26
264,0,4.668771028,20221214200225168,None,21,25,23,22,23,20,21,28
265,0,4.678410292,20221214200225178,None,21,25,23,22,23,20,21,28
266,0,4.688312054,20221214200225188,None,20,26,21,21,22,20,22,27
267,0,4.698185444,20221214200225197,None,20,26,21,21,22,20,22,27
268,0,4.708199978,20221214200225207,None,18,22,20,21,22,17,17,26
269,0,4.718328953,20221214200225218,None,18,22,20,21,22,17,17,26
270,0,4.728488684,20221214200225228,None,19,21,19,21,21,16,18,24
271,0,4.7383852,20221214200225238,None,19,21,19,21,21,16,18,24
272,0,4.748421669,20221214200225248,None,22,21,20,20,22,17,18,24
273,0,4.758369923,20221214200225258,None,22,21,20,20,22,17,18,24
274,0,4.768486023,20221214200225268,None,21,23,21,19,20,18,18,21
275,0,4.778257608,20221214200225277,None,21,23,21,19,20,18,18,21
276,0,4.788198948,20221214200225287,None,22,22,21,20,21,18,18,22
277,0,4.798371315,20221214200225298,None,22,22,21,20,21,18,18,22
278,0,4.808558464,20221214200225308,None,23,23,21,19,21,21,22,20
279,0,4.818287849,20221214200225318,None,23,23,21,19,21,21,22,20
280,0,4.828493118,20221214200225328,None,23,24,22,20,24,22,22,22
281,0,4.838262558,20221214200225337,None,23,24,22,20,24,22,22,22
282,0,4.848205089,20221214200225347,None,21,24,20,20,21,23,24,24
283,0,4.858260155,20221214200225357,None,21,24,20,20,21,23,24,24
284,0,4.86865735,20221214200225368,None,20,24,21,20,24,23,25,25
285,0,4.878352404,20221214200225378,None,20,24,21,20,24,23,25,25
286,0,4.888275623,20221214200225387,None,21,25,22,18,25,22,26,26
287,0,4.898192644,20221214200225397,None,21,25,22,18,25,22,26,26
288,0,4.908516168,20221214200225408,None,21,24,21,19,25,21,22,25
289,0,4.918855905,20221214200225418,None,21,24,21,19,25,21,22,25
290,0,4.928179741,20221214200225427,None,24,26,23,20,24,19,24,27
291,0,4.938606739,20221214200225438,None,24,26,23,20,24,19,24,27
292,0,4.948227405,20221214200225447,None,22,27,23,19,24,19,23,26
293,0,4.9582757950000005,20221214200225457,None,22,27,23,19,24,19,23,26
294,0,4.968198776,20221214200225467,None,25,26,22,18,23,19,22,25
295,0,4.97857666,20221214200225478,None,25,26,22,18,23,19,22,25
296,0,4.988291502,20221214200225488,None,26,24,22,19,22,20,21,26
297,0,4.998245716,20221214200225497,None,26,24,22,19,22,20,21,26
298,0,5.008211374,20221214200225507,None,25,26,26,19,24,20,22,25
299,0,5.018246889,20221214200225517,None,25,26,26,19,24,20,22,25
300,0,5.028278589,20221214200225528,None,22,25,24,18,22,20,21,24
301,0,5.038336754,20221214200225538,None,22,25,24,18,22,20,21,24
302,0,5.048191786,20221214200225547,None,22,26,23,18,24,21,23,23
303,0,5.058245897,20221214200225557,None,22,26,23,18,24,21,23,23
304,0,5.068202019,20221214200225567,None,20,27,25,20,23,21,23,25
305,0,5.078324795,20221214200225578,None,20,27,25,20,23,21,23,25
306,0,5.088209629,20221214200225587,None,18,29,24,20,24,21,22,25
307,0,5.098230839,20221214200225597,None,18,29,24,20,24,21,22,25
308,0,5.108272076,20221214200225607,None,20,28,20,19,24,23,24,26
309,0,5.118278026,20221214200225617,None,20,28,20,19,24,23,24,26
310,0,5.12831521,20221214200225628,None,20,28,20,20,25,23,28,28
311,0,5.138355732,20221214200225638,None,20,28,20,20,25,23,28,28
312,0,5.148212433,20221214200225647,None,22,25,21,21,24,22,28,29
313,0,5.158280134,20221214200225658,None,22,25,21,21,24,22,28,29
314,0,5.168189049,20221214200225667,None,22,25,23,23,25,22,28,29
315,0,5.178247928,20221214200225677,None,22,25,23,23,25,22,28,29
316,0,5.188266039,20221214200225687,None,21,22,23,23,26,23,27,27
317,0,5.198240042,20221214200225697,None,21,22,23,23,26,23,27,27
318,0,5.20817709,20221214200225707,None,20,21,23,24,23,22,27,27
319,0,5.21835947,20221214200225718,None,20,21,23,24,23,22,27,27
320,0,5.228464603,20221214200225728,None,21,22,23,23,24,22,22,24
321,0,5.238409281,20221214200225738,None,21,22,23,23,24,22,22,24
322,0,5.24841547,20221214200225748,None,21,24,24,24,23,23,21,27
323,0,5.258360863,20221214200225758,None,21,24,24,24,23,23,21,27
324,0,5.268465757,20221214200225768,None,21,23,22,22,23,23,20,27
325,0,5.27837801,20221214200225778,None,21,23,22,22,23,23,20,27
326,0,5.288241148,20221214200225787,None,21,23,25,21,21,23,22,27
327,0,5.298287868,20221214200225798,None,21,23,25,21,21,23,22,27
328,0,5.308184624,20221214200225807,None,20,26,26,23,21,22,22,29
329,0,5.318283319,20221214200225817,None,20,26,26,23,21,22,22,29
330,0,5.328478813,20221214200225828,None,21,25,25,22,19,22,22,28
331,0,5.338491201,20221214200225838,None,21,25,25,22,19,22,22,28
332,0,5.34826684,20221214200225847,None,23,24,25,21,19,20,20,24
333,0,5.358666897,20221214200225858,None,23,24,25,21,19,20,20,24
334,0,5.368658781,20221214200225868,None,23,24,24,23,20,20,20,22
335,0,5.378272056,20221214200225877,None,23,24,24,23,20,20,20,22
336,0,5.388246298,20221214200225887,None,25,24,24,24,19,19,20,23
337,0,5.398645878,20221214200225898,None,25,24,24,24,19,19,20,23
338,0,5.40821743,20221214200225907,None,27,23,23,22,21,21,20,22
339,0,5.418392658,20221214200225918,None,27,23,23,22,21,21,20,22
340,0,5.428539991,20221214200225928,None,27,24,26,22,21,21,22,24
341,0,5.438391685,20221214200225938,None,27,24,26,22,21,21,22,24
342,0,5.448222637,20221214200225947,None,26,25,25,21,20,22,23,26
343,0,5.458247185,20221214200225957,None,26,25,25,21,20,22,23,26
344,0,5.468175173,20221214200225967,None,25,24,25,20,24,23,24,26
345,0,5.478289604,20221214200225978,None,25,24,25,20,24,23,24,26
346,0,5.488572597,20221214200225988,None,24,24,24,22,24,24,24,26
347,0,5.498649597,20221214200225998,None,24,24,24,22,24,24,24,26
348,0,5.508276939,20221214200226007,None,24,24,24,22,24,24,24,26
349,0,5.518336296,20221214200226018,None,21,23,23,22,23,23,24,24
350,0,5.5285656450000005,20221214200226028,None,19,21,21,22,25,23,23,24
351,0,5.5386178489999995,20221214200226038,None,19,21,21,22,25,23,23,24
352,0,5.548882484,20221214200226048,None,19,22,20,24,26,24,25,23
353,0,5.558323622,20221214200226058,None,19,22,20,24,26,24,25,23
354,0,5.568271398,20221214200226067,None,20,23,21,25,21,23,24,22
355,0,5.578417778,20221214200226078,None,20,23,21,25,21,23,24,22
356,0,5.588585853,20221214200226088,None,21,22,21,23,23,23,25,21
357,0,5.598610878,20221214200226098,None,21,22,21,23,23,23,25,21
358,0,5.608227491,20221214200226107,None,21,25,22,22,23,22,24,23
359,0,5.618272543,20221214200226117,None,21,25,22,22,23,22,24,23
360,0,5.628623485,20221214200226128,None,23,24,24,20,21,23,25,23
361,0,5.638630867,20221214200226138,None,23,24,24,20,21,23,25,23
362,0,5.648327827,20221214200226148,None,21,24,27,17,21,22,23,25
363,0,5.658414602,20221214200226158,None,21,24,27,17,21,22,23,25
364,0,5.66854763,20221214200226168,None,20,24,26,16,21,22,23,27
365,0,5.678373098,20221214200226178,None,20,24,26,16,21,22,23,27
366,0,5.6882925029999996,20221214200226188,None,21,27,28,17,19,22,22,27
367,0,5.698632717,20221214200226198,None,21,27,28,17,19,22,22,27
368,0,5.708375215,20221214200226208,None,22,24,28,19,21,25,22,28
369,0,5.718274355,20221214200226217,None,22,24,28,19,21,25,22,28
370,0,5.72829771,20221214200226228,None,21,24,25,21,21,22,22,26
371,0,5.7382795810000005,20221214200226237,None,21,24,25,21,21,22,22,26
372,0,5.748531341,20221214200226248,None,22,25,22,23,21,23,24,26
373,0,5.758376598,20221214200226258,None,22,25,22,23,21,23,24,26
374,0,5.768219709,20221214200226267,None,21,27,22,24,21,23,25,25
375,0,5.778254747,20221214200226277,None,21,27,22,24,21,23,25,25
376,0,5.788434505,20221214200226288,None,21,25,18,22,24,22,23,26
377,0,5.798492908,20221214200226298,None,21,25,18,22,24,22,23,26
378,0,5.808207273,20221214200226307,None,20,26,24,22,25,20,23,24
379,0,5.818161964,20221214200226317,None,20,26,24,22,25,20,23,24
380,0,5.828206539,20221214200226327,None,21,26,24,20,24,20,25,25
381,0,5.838270664,20221214200226337,None,21,26,24,20,24,20,25,25
382,0,5.84826827,20221214200226347,None,19,23,25,20,25,18,26,23
383,0,5.858282804,20221214200226357,None,19,23,25,20,25,18,26,23
384,0,5.86820054,20221214200226367,None,21,25,24,19,25,17,27,21
385,0,5.878264189,20221214200226377,None,21,25,24,19,25,17,27,21
386,0,5.888236761,20221214200226387,None,21,25,24,19,25,17,27,21
387,0,5.898252964,20221214200226397,None,21,24,24,20,21,17,27,21
388,0,5.908211231,20221214200226407,None,20,21,21,20,20,18,29,21
389,0,5.918239832,20221214200226417,None,20,21,21,20,20,18,29,21
390,0,5.928431988,20221214200226428,None,21,21,20,19,20,20,25,22
391,0,5.938279152,20221214200226437,None,21,21,20,19,20,20,25,22
392,0,5.948555231,20221214200226448,None,24,21,21,19,20,22,23,23
393,0,5.958287001,20221214200226458,None,24,21,21,19,20,22,23,23
394,0,5.968196869,20221214200226467,None,23,17,21,21,21,22,22,24
