,gt,time_elapsed,current_time,current_task,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
91,0,2.9374907009999998,20221214215316148,None,21,24,27,58,34,21,19,21
92,0,2.947512388,20221214215316158,None,19,23,28,62,35,21,19,19
93,0,2.957486152,20221214215316168,None,19,23,28,62,35,21,19,19
94,0,2.967470407,20221214215316178,None,19,23,28,62,35,21,19,19
95,0,2.977508783,20221214215316188,None,21,24,27,63,31,21,19,18
96,0,2.987479448,20221214215316198,None,23,23,27,63,29,22,20,21
97,0,2.99750781,20221214215316208,None,23,23,27,63,29,22,20,21
98,0,3.007521152,20221214215316218,None,21,22,25,61,30,24,17,22
99,0,3.017475843,20221214215316228,None,21,22,25,61,30,24,17,22
100,0,3.027472973,20221214215316238,None,21,22,25,61,30,24,17,22
101,0,3.037476063,20221214215316248,None,24,23,24,79,30,24,17,22
102,0,3.047506094,20221214215316258,None,24,23,23,91,31,25,21,23
103,0,3.057520628,20221214215316268,None,24,23,23,91,31,25,21,23
104,0,3.06752038,20221214215316278,None,21,22,23,90,33,26,21,23
105,0,3.077536106,20221214215316288,None,21,22,23,90,33,26,21,23
106,0,3.087482214,20221214215316298,None,21,22,23,90,33,26,21,23
107,0,3.097507715,20221214215316308,None,21,25,25,95,31,28,24,25
108,0,3.107516765,20221214215316318,None,22,23,25,93,32,29,26,24
109,0,3.117521047,20221214215316328,None,22,23,25,93,32,29,26,24
110,0,3.127514362,20221214215316338,None,19,26,26,86,34,29,28,24
111,0,3.137486219,20221214215316348,None,19,26,26,86,34,29,28,24
112,0,3.147475242,20221214215316358,None,19,26,26,86,34,29,28,24
113,0,3.157514334,20221214215316368,None,21,25,26,73,33,26,28,25
114,0,3.167496443,20221214215316378,None,21,25,26,73,33,26,28,25
115,0,3.177486896,20221214215316388,None,21,26,28,74,31,27,30,24
116,0,3.187531471,20221214215316398,None,20,23,27,74,32,23,29,21
117,0,3.197529316,20221214215316408,None,20,23,27,74,32,23,29,21
118,0,3.207483768,20221214215316418,None,20,23,27,74,32,23,29,21
119,0,3.217524767,20221214215316428,None,21,25,28,82,35,22,28,22
120,0,3.227517366,20221214215316438,None,21,23,28,78,34,26,27,24
121,0,3.237481594,20221214215316448,None,21,23,28,78,34,26,27,24
122,0,3.247458696,20221214215316458,None,20,25,29,78,33,24,24,24
123,0,3.257467508,20221214215316468,None,20,25,29,78,33,24,24,24
124,0,3.267477512,20221214215316478,None,20,25,29,78,33,24,24,24
125,0,3.277510404,20221214215316488,None,21,25,27,74,35,24,22,26
126,0,3.287465334,20221214215316498,None,19,24,26,70,35,25,22,26
127,0,3.297475576,20221214215316508,None,19,24,26,70,35,25,22,26
128,0,3.307541847,20221214215316518,None,19,24,24,58,32,26,21,26
129,0,3.317531824,20221214215316528,None,19,24,24,58,32,26,21,26
130,0,3.327478885,20221214215316538,None,19,24,24,58,32,26,21,26
131,0,3.337471962,20221214215316548,None,22,24,25,55,31,21,23,26
132,0,3.347517967,20221214215316558,None,23,22,23,50,33,23,25,26
133,0,3.357493877,20221214215316568,None,23,22,23,50,33,23,25,26
134,0,3.367685795,20221214215316578,None,24,23,24,52,31,23,25,25
135,0,3.377530098,20221214215316588,None,24,23,24,52,31,23,25,25
136,0,3.38747859,20221214215316598,None,24,23,24,52,31,23,25,25
137,0,3.397477865,20221214215316608,None,25,25,24,55,31,22,24,25
138,0,3.4075038429999998,20221214215316618,None,25,23,25,54,32,19,26,25
139,0,3.417520523,20221214215316628,None,25,23,25,54,32,19,26,25
140,0,3.427551269,20221214215316638,None,25,26,24,57,32,21,27,26
141,0,3.437847137,20221214215316648,None,25,26,24,57,32,21,27,26
142,0,3.447491169,20221214215316658,None,25,26,24,57,32,21,27,26
143,0,3.457520008,20221214215316668,None,24,27,23,51,29,23,27,25
144,0,3.467519522,20221214215316678,None,24,27,23,51,29,23,27,25
145,0,3.4775331019999998,20221214215316688,None,22,27,24,51,32,22,27,24
146,0,3.487535,20221214215316698,None,23,28,24,56,32,23,28,25
147,0,3.497569561,20221214215316708,None,23,28,24,56,32,23,28,25
148,0,3.507494926,20221214215316718,None,23,28,24,56,32,23,28,25
149,0,3.517505646,20221214215316728,None,22,30,25,60,34,24,26,23
150,0,3.527520895,20221214215316738,None,22,30,25,60,34,24,26,23
151,0,3.53752017,20221214215316748,None,21,26,23,54,33,23,23,22
152,0,3.547495842,20221214215316758,None,22,25,23,56,35,21,24,23
153,0,3.557510137,20221214215316768,None,22,25,23,56,35,21,24,23
154,0,3.567487716,20221214215316778,None,22,25,23,56,35,21,24,23
155,0,3.577509403,20221214215316788,None,21,26,22,54,32,23,22,23
156,0,3.587520838,20221214215316798,None,21,26,22,54,32,23,22,23
157,0,3.59746933,20221214215316808,None,20,29,25,58,31,23,22,25
158,0,3.607505083,20221214215316818,None,20,29,25,58,31,23,22,25
159,0,3.617483854,20221214215316828,None,21,27,24,52,30,24,22,25
160,0,3.627469778,20221214215316838,None,21,27,24,52,30,24,22,25
161,0,3.637509107,20221214215316848,None,21,29,24,52,33,24,21,26
162,0,3.647521257,20221214215316858,None,21,29,24,52,33,24,21,26
163,0,3.657518863,20221214215316868,None,21,32,24,56,33,24,20,25
164,0,3.667515993,20221214215316878,None,20,31,25,65,38,23,23,26
165,0,3.677526235,20221214215316888,None,20,31,25,65,38,23,23,26
166,0,3.687484503,20221214215316898,None,20,31,25,65,38,23,23,26
167,0,3.69749403,20221214215316908,None,21,28,22,65,41,24,24,23
168,0,3.707531452,20221214215316918,None,21,28,22,65,41,24,24,23
169,0,3.717512369,20221214215316928,None,21,28,22,65,41,24,24,23
170,0,3.72758913,20221214215316938,None,25,26,23,70,36,24,25,20
171,0,3.7375319,20221214215316948,None,25,26,23,70,36,24,25,20
172,0,3.747493744,20221214215316958,None,25,26,23,70,36,24,25,20
173,0,3.757472515,20221214215316968,None,25,23,24,80,36,25,25,21
174,0,3.767477751,20221214215316978,None,25,23,24,80,36,25,25,21
175,0,3.777469396,20221214215316988,None,26,22,22,75,34,25,24,20
176,0,3.7874715329999997,20221214215316998,None,27,21,23,65,30,25,25,22
177,0,3.797480106,20221214215317008,None,27,21,23,65,30,25,25,22
178,0,3.807463646,20221214215317018,None,27,21,23,65,30,25,25,22
179,0,3.81747365,20221214215317028,None,25,22,22,69,34,25,26,23
180,0,3.8274614810000003,20221214215317038,None,25,22,22,69,34,25,26,23
181,0,3.837485552,20221214215317048,None,25,22,22,69,34,25,26,23
182,0,3.847492218,20221214215317058,None,22,22,24,67,36,24,25,25
183,0,3.8574965,20221214215317068,None,22,22,24,67,36,24,25,25
184,0,3.867474317,20221214215317078,None,22,22,24,67,36,24,25,25
185,0,3.877557039,20221214215317088,None,21,22,24,71,35,26,26,27
186,0,3.887607574,20221214215317098,None,21,22,24,71,35,26,26,27
187,0,3.897495031,20221214215317108,None,20,23,23,70,35,27,27,27
188,0,3.907520532,20221214215317118,None,22,24,24,65,31,26,26,28
189,0,3.9178025720000003,20221214215317128,None,22,24,24,65,31,26,26,28
190,0,3.927546263,20221214215317138,None,22,24,24,65,31,26,26,28
191,0,3.937532425,20221214215317148,None,21,25,22,65,29,27,28,29
192,0,3.94753313,20221214215317158,None,21,25,22,65,29,27,28,29
193,0,3.957808018,20221214215317168,None,21,23,22,56,32,26,27,28
194,0,3.967554807,20221214215317178,None,22,22,22,48,30,26,27,27
195,0,3.977847814,20221214215317188,None,22,22,22,48,30,26,27,27
196,0,3.987523079,20221214215317198,None,22,22,22,48,30,26,27,27
197,0,3.997742891,20221214215317208,None,22,22,23,47,31,26,25,26
198,0,4.007515907,20221214215317218,None,22,22,23,47,31,26,25,26
199,0,4.017550945,20221214215317228,None,20,21,22,46,32,25,25,25
200,0,4.027495384,20221214215317238,None,20,24,27,55,31,23,24,24
201,0,4.037542105,20221214215317248,None,20,24,27,55,31,23,24,24
202,0,4.047492981,20221214215317258,None,20,24,27,55,31,23,24,24
203,0,4.057528496,20221214215317268,None,20,24,25,53,30,22,24,23
204,0,4.067518711,20221214215317278,None,20,24,25,53,30,22,24,23
205,0,4.077514648,20221214215317288,None,17,23,26,56,30,20,21,22
206,0,4.087519884,20221214215317298,None,17,23,26,56,30,20,21,22
207,0,4.097519874,20221214215317308,None,20,22,25,55,30,18,20,23
208,0,4.10748887,20221214215317318,None,20,22,25,55,30,18,20,23
209,0,4.118191242,20221214215317329,None,21,24,25,63,30,21,22,22
210,0,4.127497196,20221214215317338,None,21,24,25,63,30,21,22,22
211,0,4.137538671,20221214215317348,None,20,20,22,53,30,23,22,24
212,0,4.147558451,20221214215317358,None,20,20,22,53,30,23,22,24
213,0,4.157476425,20221214215317368,None,19,22,21,54,28,24,23,26
214,0,4.167474747,20221214215317378,None,19,22,21,54,28,24,23,26
215,0,4.177556276,20221214215317388,None,20,25,23,60,30,24,23,24
216,0,4.187513351,20221214215317398,None,20,25,23,60,30,24,23,24
217,0,4.19754219,20221214215317408,None,21,26,22,69,30,25,23,26
218,0,4.207489252,20221214215317418,None,21,26,22,69,30,25,23,26
219,0,4.21747756,20221214215317428,None,23,26,22,64,31,23,20,25
220,0,4.227472305,20221214215317438,None,23,26,22,64,31,23,20,25
221,0,4.237474203,20221214215317448,None,23,26,22,64,29,23,23,25
222,0,4.247474432,20221214215317458,None,23,26,22,64,29,23,23,25
223,0,4.2574958800000005,20221214215317468,None,22,26,24,64,30,24,22,24
224,0,4.267609358,20221214215317478,None,22,26,24,64,30,24,22,24
225,0,4.277668476,20221214215317488,None,24,23,26,67,29,26,23,27
226,0,4.287534475,20221214215317498,None,24,23,26,67,29,26,23,27
227,0,4.297605514,20221214215317508,None,24,26,30,63,29,25,24,27
228,0,4.307504892,20221214215317518,None,24,26,30,63,29,25,24,27
229,0,4.317604065,20221214215317528,None,20,24,30,61,27,24,26,27
230,0,4.327666044,20221214215317538,None,20,24,30,61,27,24,26,27
231,0,4.337529421,20221214215317548,None,20,24,30,61,27,24,26,27
232,0,4.347486973,20221214215317558,None,21,23,29,66,29,24,24,27
233,0,4.35748887,20221214215317568,None,22,22,29,67,30,22,26,27
234,0,4.367518902,20221214215317578,None,22,22,29,67,30,22,26,27
235,0,4.377774715,20221214215317588,None,20,22,27,66,32,20,25,25
236,0,4.387604713,20221214215317598,None,20,22,27,66,32,20,25,25
237,0,4.397725582,20221214215317608,None,19,20,24,65,33,21,25,25
238,0,4.407513141,20221214215317618,None,19,20,24,65,33,21,25,25
239,0,4.418081522,20221214215317629,None,20,21,24,73,34,21,25,25
240,0,4.427602768,20221214215317638,None,20,21,24,73,34,21,25,25
241,0,4.437903166,20221214215317649,None,20,22,23,70,33,22,27,23
242,0,4.447651863,20221214215317658,None,20,22,23,70,33,22,27,23
243,0,4.457640409,20221214215317668,None,22,23,21,70,31,21,26,21
244,0,4.467585563,20221214215317678,None,22,23,21,70,31,21,26,21
245,0,4.4779284,20221214215317689,None,22,23,19,64,31,22,27,22
246,0,4.487647295,20221214215317698,None,22,23,19,64,31,22,27,22
247,0,4.497888803,20221214215317709,None,21,24,18,68,29,22,27,18
248,0,4.507951498,20221214215317719,None,21,24,18,68,29,22,27,18
249,0,4.517505169,20221214215317728,None,20,23,20,72,32,23,26,19
250,0,4.527507782,20221214215317738,None,20,23,20,72,32,23,26,19
251,0,4.537816763,20221214215317748,None,22,24,22,75,35,23,25,20
252,0,4.547632932,20221214215317758,None,22,24,22,75,35,23,25,20
253,0,4.557888746,20221214215317769,None,20,23,24,71,36,27,25,21
254,0,4.567586422,20221214215317778,None,20,23,24,71,36,27,25,21
255,0,4.577638387,20221214215317788,None,22,24,25,70,37,28,27,21
256,0,4.587540626,20221214215317798,None,22,24,25,70,37,28,27,21
257,0,4.597794533,20221214215317808,None,21,24,25,67,40,30,25,23
258,0,4.607647896,20221214215317818,None,21,24,25,67,40,30,25,23
259,0,4.617766619,20221214215317828,None,22,24,24,56,38,30,25,23
260,0,4.627608061,20221214215317838,None,22,24,24,56,38,30,25,23
261,0,4.637803078,20221214215317848,None,21,23,23,53,38,30,26,23
262,0,4.647594929,20221214215317858,None,21,23,23,53,38,30,26,23
263,0,4.657678604,20221214215317868,None,22,23,22,65,38,30,26,22
264,0,4.667508364,20221214215317878,None,22,23,22,65,38,30,26,22
265,0,4.678163528,20221214215317889,None,19,22,22,70,35,29,25,23
266,0,4.687617063,20221214215317898,None,19,22,22,70,35,29,25,23
267,0,4.698285341,20221214215317909,None,21,21,24,73,32,27,28,21
268,0,4.707554102,20221214215317918,None,21,21,24,73,32,27,28,21
269,0,4.717545509,20221214215317928,None,22,21,24,81,32,27,29,20
270,0,4.727536201,20221214215317938,None,22,21,24,81,32,27,29,20
271,0,4.737838983,20221214215317948,None,21,21,22,77,29,26,29,20
272,0,4.747840404,20221214215317958,None,21,21,22,77,29,26,29,20
273,0,4.757530927,20221214215317968,None,21,22,22,69,26,22,28,22
274,0,4.767505884,20221214215317978,None,21,22,22,69,26,22,28,22
275,0,4.777950048,20221214215317989,None,22,25,22,67,25,22,27,21
276,0,4.787533521,20221214215317998,None,22,25,22,67,25,22,27,21
277,0,4.797881841,20221214215318009,None,22,25,19,57,24,22,24,23
278,0,4.807627439,20221214215318018,None,22,25,19,57,24,22,24,23
279,0,4.8176178929999995,20221214215318028,None,21,24,22,51,26,23,22,24
280,0,4.827550649,20221214215318038,None,21,24,22,51,26,23,22,24
281,0,4.837998628,20221214215318049,None,24,26,24,58,27,24,20,24
282,0,4.847650528,20221214215318058,None,24,26,24,58,27,24,20,24
283,0,4.8576705449999995,20221214215318068,None,24,26,24,58,27,24,20,24
284,0,4.867546081,20221214215318078,None,23,25,24,57,29,26,23,22
285,0,4.877525091,20221214215318088,None,26,24,27,54,30,27,22,24
286,0,4.887511015,20221214215318098,None,26,24,27,54,30,27,22,24
287,0,4.897480964,20221214215318108,None,24,24,29,60,32,26,22,24
288,0,4.907521248,20221214215318118,None,24,24,29,60,32,26,22,24
289,0,4.918071031,20221214215318129,None,24,26,28,65,34,25,26,25
290,0,4.927601576,20221214215318138,None,24,26,28,65,34,25,26,25
291,0,4.93832469,20221214215318149,None,24,26,28,65,34,25,26,25
292,0,4.947556019,20221214215318158,None,24,26,28,65,34,25,26,25
293,0,4.957857609,20221214215318168,None,21,24,31,67,33,24,26,25
294,0,4.96763587,20221214215318178,None,21,24,31,67,33,24,26,25
295,0,4.977749109,20221214215318188,None,18,25,28,71,34,24,27,23
296,0,4.987913847,20221214215318199,None,18,25,28,71,34,24,27,23
297,0,4.997840166,20221214215318208,None,19,26,27,70,33,25,26,25
298,0,5.007536888,20221214215318218,None,19,26,27,70,33,25,26,25
299,0,5.017717361,20221214215318228,None,19,24,27,62,32,26,23,26
300,0,5.027533054,20221214215318238,None,19,24,27,62,32,26,23,26
301,0,5.038084745,20221214215318249,None,23,25,25,63,33,26,22,27
302,0,5.04755044,20221214215318258,None,23,25,25,63,33,26,22,27
303,0,5.057821035,20221214215318268,None,22,24,24,64,37,24,25,29
304,0,5.067537069,20221214215318278,None,22,24,24,64,37,24,25,29
305,0,5.077489614,20221214215318288,None,23,22,24,66,36,27,24,28
306,0,5.087580681,20221214215318298,None,23,22,24,66,36,27,24,28
307,0,5.097649574,20221214215318308,None,21,21,23,60,35,25,27,27
308,0,5.107624292,20221214215318318,None,21,21,23,60,35,25,27,27
309,0,5.117797613,20221214215318328,None,22,21,23,64,32,24,28,25
310,0,5.127499103,20221214215318338,None,22,21,23,64,32,24,28,25
311,0,5.137542248,20221214215318348,None,19,21,24,62,32,26,27,29
312,0,5.147737503,20221214215318358,None,19,21,24,62,32,26,27,29
313,0,5.158000946,20221214215318369,None,20,23,21,54,26,27,24,27
314,0,5.167691707,20221214215318378,None,20,23,21,54,26,27,24,27
315,0,5.177490949,20221214215318388,None,18,22,21,48,28,26,26,30
316,0,5.187500953,20221214215318398,None,18,22,21,48,28,26,26,30
317,0,5.19816947,20221214215318409,None,19,23,19,56,28,26,23,28
318,0,5.207650423,20221214215318418,None,19,23,19,56,28,26,23,28
319,0,5.217853784,20221214215318428,None,20,24,17,51,29,25,22,29
320,0,5.227526426,20221214215318438,None,20,24,17,51,29,25,22,29
321,0,5.237491369,20221214215318448,None,20,23,19,58,33,27,23,24
322,0,5.247476339,20221214215318458,None,20,23,19,58,33,27,23,24
323,0,5.257473469,20221214215318468,None,20,22,20,63,33,25,25,25
324,0,5.267615318,20221214215318478,None,20,22,20,63,33,25,25,25
325,0,5.277632952,20221214215318488,None,24,26,23,72,33,25,23,23
326,0,5.287621975,20221214215318498,None,24,26,23,72,33,25,23,23
327,0,5.297856808,20221214215318508,None,25,27,24,66,34,26,24,22
328,0,5.307539224,20221214215318518,None,25,27,24,66,34,26,24,22
329,0,5.317654133,20221214215318528,None,24,26,25,67,34,27,26,22
330,0,5.327555656,20221214215318538,None,24,26,25,67,34,27,26,22
331,0,5.337520122,20221214215318548,None,24,26,25,67,34,27,26,22
332,0,5.347591638,20221214215318558,None,24,26,24,67,29,22,25,21
333,0,5.357962608,20221214215318569,None,24,27,25,66,35,24,23,21
334,0,5.367802858,20221214215318578,None,24,27,25,66,35,24,23,21
335,0,5.377833605,20221214215318588,None,25,25,23,54,33,23,26,20
336,0,5.387596845,20221214215318598,None,25,25,23,54,33,23,26,20
337,0,5.3978273869999995,20221214215318608,None,25,23,23,59,33,23,28,24
338,0,5.407652855,20221214215318618,None,25,23,23,59,33,23,28,24
339,0,5.417639255,20221214215318628,None,24,24,24,59,36,24,25,23
340,0,5.42765975,20221214215318638,None,24,24,24,59,36,24,25,23
341,0,5.437480926,20221214215318648,None,24,24,24,59,36,24,25,23
342,0,5.447613239,20221214215318658,None,24,24,24,59,36,24,25,23
343,0,5.457732439,20221214215318668,None,25,20,22,55,33,24,28,26
344,0,5.467582702,20221214215318678,None,25,20,22,55,33,24,28,26
345,0,5.47764492,20221214215318688,None,22,20,22,64,38,23,27,26
346,0,5.487549782,20221214215318698,None,22,20,22,64,38,23,27,26
347,0,5.497532129,20221214215318708,None,22,24,21,68,39,23,24,26
348,0,5.5075662130000005,20221214215318718,None,22,24,21,68,39,23,24,26
349,0,5.517875194,20221214215318729,None,22,23,21,67,36,23,26,25
350,0,5.527624607,20221214215318738,None,22,23,21,67,36,23,26,25
351,0,5.537607431,20221214215318748,None,22,23,21,67,36,23,26,25
352,0,5.547832489,20221214215318758,None,21,24,24,64,35,24,24,24
353,0,5.557862282,20221214215318769,None,21,24,24,64,35,24,24,24
354,0,5.567630052,20221214215318778,None,21,24,24,64,35,24,24,24
355,0,5.577541113,20221214215318788,None,21,24,24,64,35,24,24,24
356,0,5.587568521,20221214215318798,None,21,26,24,55,30,22,23,23
357,0,5.597622156,20221214215318808,None,21,26,24,55,30,22,23,23
358,0,5.607550382,20221214215318818,None,21,23,25,48,30,22,24,19
359,0,5.617554188,20221214215318828,None,21,23,25,53,32,22,22,20
360,0,5.627602815,20221214215318838,None,21,23,25,53,32,22,22,20
361,0,5.63752532,20221214215318848,None,21,23,23,54,33,20,22,23
362,0,5.6475214959999995,20221214215318858,None,21,23,23,54,33,20,22,23
363,0,5.657624721,20221214215318868,None,18,24,25,59,33,20,23,20
364,0,5.667560339,20221214215318878,None,18,24,25,59,33,20,23,20
365,0,5.677808523,20221214215318888,None,21,23,23,59,32,22,23,23
366,0,5.687523842,20221214215318898,None,21,23,23,59,32,22,23,23
367,0,5.697489977,20221214215318908,None,22,24,24,59,32,24,25,23
368,0,5.707501173,20221214215318918,None,22,24,24,59,32,24,25,23
369,0,5.718084097,20221214215318929,None,21,26,22,58,37,23,25,24
370,0,5.72755003,20221214215318938,None,21,26,22,58,37,23,25,24
371,0,5.737584591,20221214215318948,None,21,26,23,60,40,25,25,22
372,0,5.747577905,20221214215318958,None,21,26,23,60,40,25,25,22
373,0,5.757531643,20221214215318968,None,24,26,26,64,41,24,23,24
374,0,5.767627239,20221214215318978,None,24,26,26,64,41,24,23,24
375,0,5.777578592,20221214215318988,None,24,26,26,64,41,24,23,24
376,0,5.787517071,20221214215318998,None,22,24,29,60,40,26,22,27
377,0,5.798032522,20221214215319009,None,22,24,29,60,40,26,22,27
378,0,5.807643652,20221214215319018,None,22,24,29,59,38,24,22,27
379,0,5.81766057,20221214215319028,None,21,23,30,56,39,26,21,27
380,0,5.827642202,20221214215319038,None,21,23,30,56,39,26,21,27
381,0,5.83784914,20221214215319048,None,21,25,28,59,41,26,20,30
382,0,5.84754157,20221214215319058,None,21,25,28,59,41,26,20,30
383,0,5.857591629,20221214215319068,None,19,24,25,52,40,29,21,28
384,0,5.867645502,20221214215319078,None,19,24,25,52,40,29,21,28
385,0,5.877753019,20221214215319088,None,19,26,22,59,39,26,22,25
386,0,5.88781333,20221214215319098,None,19,26,22,59,39,26,22,25
387,0,5.897601366,20221214215319108,None,18,25,22,54,39,28,19,26
388,0,5.907696724,20221214215319118,None,18,25,22,54,39,28,19,26
389,0,5.917864799,20221214215319129,None,18,25,22,54,39,28,19,26
390,0,5.927660703,20221214215319138,None,19,25,22,56,32,26,18,26
391,0,5.937692642,20221214215319148,None,21,25,23,63,30,25,19,22
392,0,5.947527647,20221214215319158,None,21,25,23,63,30,25,19,22
393,0,5.957486629,20221214215319168,None,20,25,23,63,33,25,17,24
394,0,5.967512607,20221214215319178,None,20,25,23,63,33,25,17,24
