,gt,time_elapsed,current_time,current_task,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
54,0,2.568197489,20221214200523908,None,22,23,25,26,21,21,23,21
55,0,2.578484059,20221214200523918,None,19,23,25,25,21,19,23,20
56,0,2.588143826,20221214200523927,None,19,23,25,25,21,19,23,20
57,0,2.598230362,20221214200523938,None,19,23,25,25,21,19,23,20
58,0,2.608168841,20221214200523947,None,19,25,26,23,21,23,21,19
59,0,2.618165255,20221214200523957,None,19,26,26,22,22,23,21,19
60,0,2.62847209,20221214200523968,None,19,26,26,22,22,23,21,19
61,0,2.638086319,20221214200523977,None,22,28,27,23,22,23,19,19
62,0,2.648096085,20221214200523987,None,22,28,27,23,22,23,19,19
63,0,2.658056736,20221214200523997,None,20,29,23,20,22,24,17,20
64,0,2.668443203,20221214200524008,None,20,29,23,20,22,24,17,20
65,0,2.678199292,20221214200524018,None,20,29,23,20,20,27,17,19
66,0,2.688166619,20221214200524027,None,20,29,23,20,20,27,17,19
67,0,2.698447943,20221214200524038,None,20,29,23,20,20,27,17,19
68,0,2.708149433,20221214200524047,None,19,30,20,22,19,25,17,19
69,0,2.718117714,20221214200524057,None,19,28,21,23,19,24,18,20
70,0,2.728543759,20221214200524068,None,19,28,21,23,19,24,18,20
71,0,2.738095045,20221214200524077,None,18,26,23,21,19,24,19,20
72,0,2.748255253,20221214200524088,None,18,26,23,21,19,24,19,20
73,0,2.758216381,20221214200524098,None,21,25,25,24,19,25,19,21
74,0,2.76811719,20221214200524107,None,21,25,25,24,19,25,19,21
75,0,2.778065205,20221214200524117,None,22,26,25,25,20,23,21,21
76,0,2.78810215,20221214200524127,None,22,26,25,25,20,23,21,21
77,0,2.79825759,20221214200524138,None,22,26,25,25,20,23,21,21
78,0,2.808469773,20221214200524148,None,23,23,26,24,20,22,22,23
79,0,2.818229437,20221214200524158,None,22,22,25,23,22,23,22,22
80,0,2.828475237,20221214200524168,None,22,22,25,23,22,23,22,22
81,0,2.838080645,20221214200524177,None,19,21,24,27,22,22,21,22
82,0,2.848202229,20221214200524188,None,19,21,24,27,22,22,21,22
83,0,2.858088255,20221214200524197,None,20,20,24,25,22,20,22,21
84,0,2.868432999,20221214200524208,None,20,20,24,25,22,20,22,21
85,0,2.878175974,20221214200524218,None,17,18,23,25,20,24,19,21
86,0,2.8885633950000003,20221214200524228,None,17,18,23,25,20,24,19,21
87,0,2.898084402,20221214200524237,None,18,19,25,25,22,25,18,20
88,0,2.908227921,20221214200524248,None,18,19,25,25,22,25,18,20
89,0,2.918208838,20221214200524258,None,18,19,23,24,20,25,18,21
90,0,2.928138018,20221214200524267,None,18,19,23,24,20,25,18,21
91,0,2.938152552,20221214200524277,None,20,23,23,22,23,25,19,21
92,0,2.948406935,20221214200524288,None,20,23,23,22,23,25,19,21
93,0,2.958186865,20221214200524298,None,20,23,23,22,23,25,19,21
94,0,2.968474865,20221214200524308,None,16,24,21,22,24,25,18,21
95,0,2.978107691,20221214200524317,None,18,25,24,23,26,22,20,21
96,0,2.988430262,20221214200524328,None,18,25,24,23,26,22,20,21
97,0,2.998184443,20221214200524338,None,19,23,22,25,25,21,20,23
98,0,3.008259774,20221214200524348,None,19,23,22,25,25,21,20,23
99,0,3.018106938,20221214200524357,None,19,24,22,26,25,21,20,24
100,0,3.028087855,20221214200524367,None,19,24,22,26,25,21,20,24
101,0,3.038174153,20221214200524377,None,19,24,22,26,25,21,20,24
102,0,3.048061371,20221214200524387,None,20,22,23,24,23,23,19,23
103,0,3.058260918,20221214200524398,None,20,22,23,24,23,23,19,23
104,0,3.068436384,20221214200524408,None,21,22,23,26,24,21,18,22
105,0,3.078110695,20221214200524417,None,20,23,22,24,25,22,19,23
106,0,3.088196516,20221214200524428,None,20,23,22,24,25,22,19,23
107,0,3.098187208,20221214200524438,None,19,27,25,22,24,21,20,21
108,0,3.108412266,20221214200524448,None,19,27,25,22,24,21,20,21
109,0,3.118106604,20221214200524457,None,21,27,26,23,28,22,19,19
110,0,3.128254175,20221214200524468,None,21,27,26,23,28,22,19,19
111,0,3.138168097,20221214200524477,None,21,27,26,23,28,22,19,19
112,0,3.148143053,20221214200524487,None,20,27,24,24,26,20,21,20
113,0,3.158201456,20221214200524498,None,21,27,25,24,25,21,21,20
114,0,3.168412447,20221214200524508,None,21,27,25,24,25,21,21,20
115,0,3.178204775,20221214200524518,None,21,28,26,29,22,20,20,20
116,0,3.188791275,20221214200524528,None,21,28,26,29,22,20,20,20
117,0,3.19822073,20221214200524538,None,23,26,22,31,24,22,19,20
118,0,3.20802331,20221214200524547,None,23,26,22,31,24,22,19,20
119,0,3.218189717,20221214200524558,None,23,25,23,31,20,21,22,22
120,0,3.22847271,20221214200524568,None,23,25,23,31,20,21,22,22
121,0,3.238381386,20221214200524578,None,23,25,22,34,22,25,20,22
122,0,3.24818039,20221214200524587,None,23,25,22,34,22,25,20,22
123,0,3.25837946,20221214200524598,None,23,27,24,33,22,24,21,21
124,0,3.268140793,20221214200524607,None,23,27,24,33,22,24,21,21
125,0,3.278204203,20221214200524618,None,23,25,23,30,26,24,23,22
126,0,3.288480282,20221214200524628,None,23,25,23,30,26,24,23,22
127,0,3.298210144,20221214200524638,None,22,27,23,28,25,22,22,23
128,0,3.308364868,20221214200524648,None,22,27,23,28,25,22,22,23
129,0,3.31817174,20221214200524657,None,21,27,22,28,23,23,21,20
130,0,3.328433991,20221214200524668,None,21,27,22,28,23,23,21,20
131,0,3.338365317,20221214200524678,None,20,28,22,24,22,19,21,22
132,0,3.348463536,20221214200524688,None,20,28,22,24,22,19,21,22
133,0,3.358101845,20221214200524697,None,20,29,23,25,24,20,19,23
134,0,3.368166209,20221214200524707,None,20,29,23,25,24,20,19,23
135,0,3.3780715470000002,20221214200524717,None,20,28,24,24,22,23,22,22
136,0,3.388215781,20221214200524728,None,20,28,24,24,22,23,22,22
137,0,3.3981363780000002,20221214200524737,None,19,27,25,21,22,23,21,22
138,0,3.408427239,20221214200524748,None,19,27,25,21,22,23,21,22
139,0,3.418102026,20221214200524757,None,19,28,25,22,24,24,21,23
140,0,3.42817545,20221214200524768,None,19,28,25,22,24,24,21,23
141,0,3.438090325,20221214200524777,None,21,26,27,25,23,24,21,22
142,0,3.448297262,20221214200524788,None,21,26,27,25,23,24,21,22
143,0,3.458121062,20221214200524797,None,21,26,27,25,23,24,21,22
144,0,3.468075037,20221214200524807,None,19,23,25,23,22,25,21,20
145,0,3.478125811,20221214200524817,None,19,23,25,23,22,25,21,20
146,0,3.488176346,20221214200524828,None,19,23,25,23,22,25,21,20
147,0,3.498111248,20221214200524837,None,21,22,24,23,20,21,19,20
148,0,3.508203507,20221214200524848,None,21,22,24,23,20,21,19,20
149,0,3.51824379,20221214200524858,None,21,22,24,23,20,21,19,20
150,0,3.528173447,20221214200524868,None,22,22,25,22,19,19,21,21
151,0,3.538193703,20221214200524878,None,21,23,22,20,19,21,21,21
152,0,3.548448086,20221214200524888,None,21,23,22,20,19,21,21,21
153,0,3.558162213,20221214200524897,None,21,23,22,20,19,21,21,21
154,0,3.568128348,20221214200524907,None,23,22,22,19,20,23,23,21
155,0,3.5781302459999997,20221214200524917,None,23,22,22,19,20,23,23,21
156,0,3.588486672,20221214200524928,None,23,26,24,19,20,24,23,20
157,0,3.598174572,20221214200524938,None,21,28,25,20,19,24,25,21
158,0,3.60855341,20221214200524948,None,21,28,25,20,19,24,25,21
159,0,3.618113041,20221214200524957,None,19,29,25,19,20,26,24,19
160,0,3.628501892,20221214200524968,None,19,29,25,19,20,26,24,19
161,0,3.638278961,20221214200524978,None,19,29,25,19,20,26,24,19
162,0,3.648080349,20221214200524987,None,20,28,26,19,21,25,22,17
163,0,3.658127547,20221214200524997,None,17,29,27,20,20,21,22,20
164,0,3.668164254,20221214200525007,None,17,29,27,20,20,21,22,20
165,0,3.678060055,20221214200525017,None,18,26,24,22,21,21,22,20
166,0,3.688138724,20221214200525027,None,18,26,24,22,21,21,22,20
167,0,3.698255778,20221214200525038,None,18,26,24,22,21,21,22,20
168,0,3.708148003,20221214200525047,None,20,23,24,24,21,20,22,19
169,0,3.718106985,20221214200525057,None,21,22,23,26,21,20,22,21
170,0,3.728445292,20221214200525068,None,21,22,23,26,21,20,22,21
171,0,3.738092423,20221214200525077,None,22,23,25,26,22,22,23,22
172,0,3.748491526,20221214200525088,None,22,23,25,26,22,22,23,22
173,0,3.7582619189999997,20221214200525098,None,22,23,25,26,22,22,23,22
174,0,3.76810813,20221214200525107,None,23,22,26,27,23,23,21,20
175,0,3.778068066,20221214200525117,None,22,20,27,28,21,25,21,21
176,0,3.78881526,20221214200525128,None,22,20,27,28,21,25,21,21
177,0,3.798165322,20221214200525137,None,22,20,27,28,21,25,21,21
178,0,3.8084445000000002,20221214200525148,None,21,20,26,28,24,25,18,21
179,0,3.818143368,20221214200525157,None,21,20,26,28,24,25,18,21
180,0,3.828333617,20221214200525168,None,22,22,25,26,23,24,19,22
181,0,3.838333845,20221214200525178,None,21,22,25,25,22,23,20,22
182,0,3.8482415679999997,20221214200525188,None,21,22,25,25,22,23,20,22
183,0,3.858160019,20221214200525197,None,21,22,25,25,22,23,20,22
184,0,3.868097306,20221214200525207,None,20,21,24,24,22,23,21,22
185,0,3.878250122,20221214200525218,None,20,21,24,24,22,23,21,22
186,0,3.888518811,20221214200525228,None,20,23,25,23,22,20,22,23
187,0,3.898149491,20221214200525237,None,19,22,25,21,19,22,21,25
188,0,3.908457518,20221214200525248,None,19,22,25,21,19,22,21,25
189,0,3.918141365,20221214200525257,None,19,22,25,21,19,22,21,25
190,0,3.928064108,20221214200525267,None,17,21,25,22,20,24,20,22
191,0,3.938241244,20221214200525278,None,17,21,25,22,20,24,20,22
192,0,3.948150158,20221214200525287,None,15,19,24,23,19,22,20,23
193,0,3.958171368,20221214200525297,None,17,19,25,24,22,22,20,23
194,0,3.968529225,20221214200525308,None,17,19,25,24,22,22,20,23
195,0,3.978114605,20221214200525317,None,18,19,21,24,23,22,19,22
196,0,3.988310337,20221214200525328,None,18,19,21,24,23,22,19,22
197,0,3.99819088,20221214200525338,None,18,19,21,24,23,22,19,22
198,0,4.008096457,20221214200525347,None,18,19,21,24,23,22,19,22
199,0,4.018157482,20221214200525357,None,18,19,22,24,24,20,20,22
200,0,4.028161049,20221214200525367,None,18,19,22,24,24,20,20,22
201,0,4.038137675,20221214200525377,None,18,19,22,24,24,20,20,22
202,0,4.04827857,20221214200525388,None,21,20,23,26,25,20,20,19
203,0,4.05828023,20221214200525398,None,21,20,23,26,25,20,20,19
204,0,4.068165303,20221214200525407,None,18,19,23,27,22,19,21,18
205,0,4.07806325,20221214200525417,None,19,20,24,29,22,19,20,19
206,0,4.088176012,20221214200525428,None,19,20,24,29,22,19,20,19
207,0,4.09816885,20221214200525437,None,19,20,24,29,22,19,20,19
208,0,4.108126402,20221214200525447,None,19,24,24,29,20,22,20,19
209,0,4.118513108,20221214200525458,None,19,24,24,29,20,22,20,19
210,0,4.128088713,20221214200525467,None,19,24,23,28,21,19,19,18
211,0,4.138156653,20221214200525477,None,17,25,22,26,21,23,20,19
212,0,4.148461104,20221214200525488,None,17,25,22,26,21,23,20,19
213,0,4.158231736,20221214200525498,None,17,25,22,26,21,23,20,19
214,0,4.168074608,20221214200525507,None,19,26,23,25,19,23,18,21
215,0,4.178132773,20221214200525517,None,19,26,23,25,19,23,18,21
216,0,4.188140631,20221214200525527,None,18,26,24,22,23,23,19,20
217,0,4.198204518,20221214200525538,None,19,23,24,22,25,21,20,20
218,0,4.208457709,20221214200525548,None,19,23,24,22,25,21,20,20
219,0,4.218155146,20221214200525557,None,19,24,24,22,24,23,20,20
220,0,4.228182555,20221214200525568,None,19,24,24,22,24,23,20,20
221,0,4.238169909,20221214200525577,None,19,24,24,22,24,23,20,20
222,0,4.248160839,20221214200525587,None,20,22,24,23,24,19,20,20
223,0,4.258464337,20221214200525598,None,20,22,24,23,24,19,20,20
224,0,4.268095255,20221214200525607,None,19,23,23,23,27,19,20,23
225,0,4.278099776,20221214200525617,None,19,23,23,23,27,19,20,23
226,0,4.288089514,20221214200525627,None,19,23,25,23,24,18,21,23
227,0,4.298186064,20221214200525638,None,19,23,25,23,24,18,21,23
228,0,4.30810237,20221214200525647,None,19,22,25,22,23,19,20,22
229,0,4.318186522,20221214200525658,None,18,19,24,22,22,17,19,23
230,0,4.328358889,20221214200525668,None,18,19,24,22,22,17,19,23
231,0,4.338067293,20221214200525677,None,16,21,24,23,25,20,19,23
232,0,4.348160506,20221214200525687,None,16,21,24,23,25,20,19,23
233,0,4.35832119,20221214200525698,None,16,21,24,23,25,20,19,23
234,0,4.368143559,20221214200525707,None,18,20,24,22,21,22,17,20
235,0,4.378191948,20221214200525718,None,19,20,21,22,22,23,19,21
236,0,4.3883552550000005,20221214200525728,None,19,20,21,22,22,23,19,21
237,0,4.398088932,20221214200525737,None,17,23,21,22,22,25,21,22
238,0,4.408107758,20221214200525747,None,17,23,21,22,22,25,21,22
239,0,4.418152333,20221214200525757,None,17,23,21,22,22,25,21,22
240,0,4.428074599,20221214200525767,None,19,23,19,24,20,25,23,23
241,0,4.438112498,20221214200525777,None,19,23,19,24,20,25,23,23
242,0,4.448222876,20221214200525788,None,20,22,23,24,20,24,23,22
243,0,4.458074332,20221214200525797,None,18,21,23,23,21,22,24,24
244,0,4.468194723,20221214200525808,None,18,21,23,23,21,22,24,24
245,0,4.478277445,20221214200525818,None,18,21,23,23,21,22,24,24
246,0,4.4880929,20221214200525827,None,17,22,23,23,20,23,22,23
247,0,4.49826026,20221214200525838,None,17,22,23,23,20,23,22,23
248,0,4.5082287789999995,20221214200525848,None,18,19,24,23,20,21,21,24
249,0,4.518129826,20221214200525857,None,18,20,24,23,22,22,20,22
250,0,4.5280852320000005,20221214200525867,None,18,20,24,23,22,22,20,22
251,0,4.538254023,20221214200525878,None,18,20,24,23,22,22,20,22
252,0,4.548509836,20221214200525888,None,19,23,24,20,20,21,21,22
253,0,4.5582001210000005,20221214200525898,None,19,23,24,20,20,21,21,22
254,0,4.5680642129999995,20221214200525907,None,18,24,25,24,21,22,21,22
255,0,4.578053475,20221214200525917,None,18,23,24,23,21,20,22,23
256,0,4.588237524,20221214200525928,None,18,23,24,23,21,20,22,23
257,0,4.598231077,20221214200525938,None,18,23,24,23,21,20,22,23
258,0,4.608081103,20221214200525947,None,17,24,24,24,23,19,21,23
259,0,4.618181229,20221214200525958,None,17,24,24,24,23,19,21,23
260,0,4.628129006,20221214200525967,None,18,23,25,24,21,21,21,23
261,0,4.63812995,20221214200525977,None,18,23,25,24,21,21,21,23
262,0,4.648126126,20221214200525987,None,17,21,25,23,21,20,20,23
263,0,4.658236981,20221214200525998,None,17,21,25,23,21,20,20,23
264,0,4.668115616,20221214200526007,None,19,22,24,21,24,19,20,22
265,0,4.678279639,20221214200526018,None,19,22,24,21,24,19,20,22
266,0,4.6884295940000005,20221214200526028,None,17,23,25,22,23,18,19,24
267,0,4.698091269,20221214200526037,None,20,23,26,22,24,22,18,22
268,0,4.708095074,20221214200526047,None,20,23,26,22,24,22,18,22
269,0,4.718381405,20221214200526058,None,20,23,26,22,24,22,18,22
270,0,4.72863698,20221214200526068,None,20,24,26,22,24,21,17,21
271,0,4.738562584,20221214200526078,None,20,24,26,22,24,21,17,21
272,0,4.748388768,20221214200526088,None,20,24,24,23,24,22,18,21
273,0,4.758111477,20221214200526097,None,20,24,24,23,24,22,18,21
274,0,4.768051625,20221214200526107,None,20,25,23,22,22,25,17,21
275,0,4.77820468,20221214200526118,None,20,25,23,22,22,25,17,21
276,0,4.78809166,20221214200526127,None,23,23,25,22,23,25,19,20
277,0,4.798020602,20221214200526137,None,23,23,25,22,23,25,19,20
278,0,4.808139563,20221214200526147,None,21,22,24,23,21,23,19,21
279,0,4.818234206,20221214200526158,None,21,22,24,23,21,23,19,21
280,0,4.82807684,20221214200526167,None,21,23,25,21,21,22,22,23
281,0,4.838234425,20221214200526178,None,21,23,25,21,21,22,22,23
282,0,4.848212004,20221214200526188,None,21,20,24,23,22,22,22,23
283,0,4.8582527639999995,20221214200526198,None,21,20,24,23,22,22,22,23
284,0,4.868428946,20221214200526208,None,23,20,25,24,21,19,21,24
285,0,4.878099203,20221214200526217,None,23,21,24,23,21,24,21,20
286,0,4.888448239,20221214200526228,None,23,21,24,23,21,24,21,20
287,0,4.898293734,20221214200526238,None,23,21,24,23,21,24,21,20
288,0,4.90852952,20221214200526248,None,23,21,23,24,23,24,23,21
289,0,4.918272257,20221214200526258,None,23,21,23,24,23,24,23,21
290,0,4.928225756,20221214200526268,None,23,21,23,24,23,24,23,21
291,0,4.938124895,20221214200526277,None,23,19,22,25,23,26,20,20
292,0,4.948487759,20221214200526288,None,23,20,25,24,23,24,18,19
293,0,4.958252192,20221214200526298,None,23,20,25,24,23,24,18,19
294,0,4.968194962,20221214200526308,None,21,22,24,24,24,25,20,19
295,0,4.978608609,20221214200526318,None,21,22,24,24,24,25,20,19
296,0,4.988092423,20221214200526327,None,19,22,23,25,25,22,20,21
297,0,4.998320341,20221214200526338,None,19,22,23,25,25,22,20,21
298,0,5.008418799,20221214200526348,None,22,22,24,27,24,21,19,20
299,0,5.018241644,20221214200526358,None,22,22,24,27,24,21,19,20
300,0,5.028214455,20221214200526368,None,22,23,23,26,24,20,18,21
301,0,5.038197041,20221214200526378,None,22,23,23,26,24,20,18,21
302,0,5.048360348,20221214200526388,None,22,25,22,26,25,23,20,22
303,0,5.058259726,20221214200526398,None,22,25,22,26,25,23,20,22
304,0,5.06867075,20221214200526408,None,23,23,22,26,24,25,18,21
305,0,5.078251839,20221214200526418,None,23,23,22,26,24,25,18,21
306,0,5.088450194,20221214200526428,None,23,24,22,25,24,26,19,22
307,0,5.098458529,20221214200526438,None,23,24,22,25,24,26,19,22
308,0,5.108079195,20221214200526447,None,21,26,21,23,22,26,19,22
309,0,5.11822033,20221214200526458,None,21,26,21,23,22,26,19,22
310,0,5.128575325,20221214200526468,None,21,25,23,24,22,25,21,22
311,0,5.138247252,20221214200526478,None,21,25,23,24,22,25,21,22
312,0,5.148089886,20221214200526487,None,21,25,23,24,22,25,21,22
313,0,5.158074618,20221214200526497,None,21,25,21,25,21,25,24,19
314,0,5.168467522,20221214200526508,None,20,25,21,25,22,22,25,22
315,0,5.178078413,20221214200526517,None,20,25,21,25,22,22,25,22
316,0,5.188228131,20221214200526528,None,20,25,22,25,21,19,23,22
317,0,5.198145628,20221214200526537,None,20,25,22,25,21,19,23,22
318,0,5.208095074,20221214200526547,None,20,25,22,25,21,19,23,22
319,0,5.218225956,20221214200526558,None,20,26,22,24,22,22,22,22
320,0,5.228154421,20221214200526567,None,21,25,20,24,24,22,22,21
321,0,5.238143444,20221214200526577,None,21,25,20,24,24,22,22,21
322,0,5.248276472,20221214200526588,None,21,25,22,23,22,23,18,23
323,0,5.258187056,20221214200526598,None,21,25,22,23,22,23,18,23
324,0,5.268042565,20221214200526607,None,20,27,23,22,21,25,19,23
325,0,5.278116703,20221214200526617,None,20,27,23,22,21,25,19,23
326,0,5.288177729,20221214200526628,None,20,27,23,22,21,25,19,23
327,0,5.298311472,20221214200526638,None,20,27,23,24,22,25,20,20
328,0,5.308198452,20221214200526648,None,18,26,23,26,23,23,22,22
329,0,5.318156958,20221214200526657,None,18,26,23,26,23,23,22,22
330,0,5.328156948,20221214200526667,None,21,26,23,26,22,23,22,23
331,0,5.338278055,20221214200526678,None,21,26,23,26,22,23,22,23
332,0,5.348205567,20221214200526688,None,21,26,23,26,22,23,22,23
333,0,5.35819602,20221214200526698,None,20,25,24,25,22,23,23,21
334,0,5.368413925,20221214200526708,None,20,24,25,24,24,22,22,19
335,0,5.378462792,20221214200526718,None,20,24,25,24,24,22,22,19
336,0,5.38814354,20221214200526727,None,20,24,25,24,24,22,22,19
337,0,5.398177862,20221214200526737,None,20,21,25,23,23,22,22,20
338,0,5.408591032,20221214200526748,None,23,23,26,22,22,24,21,18
339,0,5.418128729,20221214200526757,None,23,23,26,22,22,24,21,18
340,0,5.428538084,20221214200526768,None,19,23,25,21,22,23,19,19
341,0,5.438264609,20221214200526778,None,19,23,25,21,22,23,19,19
342,0,5.44862175,20221214200526788,None,21,23,24,22,23,22,18,20
343,0,5.458277941,20221214200526798,None,21,23,24,22,23,22,18,20
344,0,5.468357802,20221214200526808,None,21,23,24,22,23,22,18,20
345,0,5.478110314,20221214200526817,None,21,23,21,23,19,24,19,20
346,0,5.488408089,20221214200526828,None,22,23,19,22,20,22,20,21
347,0,5.498195887,20221214200526838,None,22,23,19,22,20,22,20,21
348,0,5.508383513,20221214200526848,None,22,23,19,22,20,22,20,21
349,0,5.51809597,20221214200526857,None,21,19,20,22,21,21,20,22
350,0,5.528051853,20221214200526867,None,21,21,19,21,21,22,20,20
351,0,5.538618088,20221214200526878,None,21,21,19,21,21,22,20,20
352,0,5.548434258,20221214200526888,None,20,19,20,22,22,21,20,21
353,0,5.55825162,20221214200526898,None,20,19,20,22,22,21,20,21
354,0,5.56808424,20221214200526907,None,20,19,20,22,22,21,20,21
355,0,5.578123093,20221214200526917,None,20,18,19,21,23,18,21,23
356,0,5.588477373,20221214200526928,None,20,18,19,21,23,18,21,23
357,0,5.598564625,20221214200526938,None,20,21,23,23,24,20,20,23
358,0,5.60857296,20221214200526948,None,20,21,22,23,23,18,22,21
359,0,5.618136406,20221214200526957,None,20,21,22,23,23,18,22,21
360,0,5.628426791,20221214200526968,None,20,21,22,23,23,18,22,21
361,0,5.638268233,20221214200526978,None,23,23,22,26,26,16,22,23
362,0,5.648262739,20221214200526988,None,23,23,22,26,26,16,22,23
363,0,5.658148766,20221214200526997,None,23,23,22,26,26,16,22,23
364,0,5.668187857,20221214200527008,None,22,27,23,25,24,20,19,22
365,0,5.678280115,20221214200527018,None,22,27,23,25,24,20,19,22
366,0,5.688094378,20221214200527027,None,22,27,21,26,24,20,20,22
367,0,5.698267937,20221214200527038,None,22,27,21,26,24,20,20,22
368,0,5.708157063,20221214200527047,None,22,27,21,26,24,20,20,22
369,0,5.71810627,20221214200527057,None,21,27,24,26,28,22,18,24
370,0,5.728071213,20221214200527067,None,20,26,24,25,25,24,17,23
371,0,5.738278628,20221214200527078,None,20,26,24,25,25,24,17,23
372,0,5.748085738,20221214200527087,None,21,26,24,25,25,26,17,24
373,0,5.758268118,20221214200527098,None,21,26,24,25,25,26,17,24
374,0,5.76819396,20221214200527108,None,20,23,23,26,25,25,19,22
375,0,5.778183461,20221214200527118,None,20,23,23,26,25,25,19,22
376,0,5.788217545,20221214200527128,None,20,22,23,24,22,25,17,23
377,0,5.798263312,20221214200527138,None,20,22,23,24,22,25,17,23
378,0,5.808095455,20221214200527147,None,22,21,21,23,19,25,19,22
379,0,5.818669319,20221214200527158,None,22,21,21,23,19,25,19,22
380,0,5.828112841,20221214200527167,None,21,19,21,24,22,23,19,23
381,0,5.838212252,20221214200527178,None,21,19,21,24,22,23,19,23
382,0,5.848074913,20221214200527187,None,18,20,21,24,23,23,19,23
383,0,5.858155251,20221214200527197,None,18,20,21,24,23,23,19,23
384,0,5.868344307,20221214200527208,None,20,19,23,23,23,22,17,23
385,0,5.878136635,20221214200527217,None,20,19,23,23,23,22,17,23
386,0,5.888073445,20221214200527227,None,20,21,24,23,23,22,19,24
387,0,5.898128033,20221214200527237,None,20,21,24,23,23,22,19,24
388,0,5.908519984,20221214200527248,None,19,21,25,24,23,19,18,24
389,0,5.918260575,20221214200527258,None,19,21,25,24,23,19,18,24
390,0,5.928904772,20221214200527268,None,19,21,25,24,23,19,18,24
391,0,5.938211918,20221214200527278,None,19,22,25,23,20,19,20,22
392,0,5.948337317,20221214200527288,None,21,22,24,22,20,19,20,22
393,0,5.958211184,20221214200527298,None,21,22,24,22,20,19,20,22
394,0,5.968076706,20221214200527307,None,20,23,23,25,21,17,21,22
