,gt,time_elapsed,current_time,current_task,motor_position,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
0,0,2.02794981,20221117111712639,None,14,22,24,22,24,23,35,39,42
1,0,2.037932158,20221117111712649,None,14,22,24,22,24,23,35,39,42
2,0,2.04791379,20221117111712659,None,14,22,24,22,24,23,35,39,42
3,0,2.057913542,20221117111712669,None,14,23,24,25,22,25,36,40,41
4,0,2.067908287,20221117111712679,None,14,23,24,25,22,25,36,40,41
5,0,2.077895165,20221117111712689,None,14,21,25,25,22,26,37,38,41
6,0,2.087893963,20221117111712699,None,14,22,24,25,23,26,41,40,43
7,0,2.097890377,20221117111712709,None,14,22,24,25,23,26,41,40,43
8,0,2.107938767,20221117111712719,None,14,22,24,25,23,26,41,40,43
9,0,2.117914677,20221117111712729,None,14,20,26,23,20,26,41,34,43
10,0,2.127912522,20221117111712739,None,14,20,26,23,20,26,41,34,43
11,0,2.137909651,20221117111712749,None,14,19,24,23,20,29,42,34,38
12,0,2.147903681,20221117111712759,None,14,19,24,23,20,29,42,34,38
13,0,2.157933474,20221117111712769,None,14,19,23,22,24,30,43,35,52
14,0,2.167925358,20221117111712779,None,14,19,23,22,24,30,43,35,52
15,0,2.177921057,20221117111712789,None,14,19,23,21,24,32,43,35,53
16,0,2.187924147,20221117111712799,None,14,19,23,21,24,32,43,35,53
17,0,2.197901249,20221117111712809,None,14,19,23,22,25,30,37,33,51
18,0,2.207906247,20221117111712819,None,14,19,23,22,25,30,37,33,51
19,0,2.217931271,20221117111712829,None,14,21,21,25,29,33,38,35,51
20,0,2.227934361,20221117111712839,None,14,21,21,25,29,33,38,35,51
21,0,2.237918854,20221117111712849,None,14,21,21,25,28,29,36,33,46
22,0,2.247900725,20221117111712859,None,14,21,21,25,28,29,36,33,46
23,0,2.257891655,20221117111712869,None,14,20,24,24,25,31,35,31,29
24,0,2.267941714,20221117111712879,None,14,20,24,24,25,31,35,31,29
25,0,2.277934075,20221117111712889,None,14,22,23,25,28,30,35,32,38
26,0,2.287921429,20221117111712899,None,14,22,23,25,28,30,35,32,38
27,0,2.297905446,20221117111712909,None,14,21,24,24,29,34,35,33,39
28,0,2.307900429,20221117111712919,None,14,21,24,24,29,34,35,33,39
29,0,2.317926407,20221117111712929,None,14,22,24,24,25,31,33,33,41
30,0,2.327917338,20221117111712939,None,14,22,24,24,25,31,33,33,41
31,0,2.337910414,20221117111712949,None,14,22,22,26,25,32,36,32,41
32,0,2.347903252,20221117111712959,None,14,22,22,26,25,32,36,32,41
33,0,2.357899189,20221117111712969,None,14,22,21,28,25,30,36,35,40
34,0,2.367927075,20221117111712979,None,14,22,21,28,25,30,36,35,40
35,0,2.377928734,20221117111712989,None,14,19,20,30,22,29,32,35,33
36,0,2.38792491,20221117111712999,None,14,19,20,30,22,29,32,35,33
37,0,2.397922039,20221117111713009,None,14,20,26,30,24,29,33,35,49
38,0,2.407933712,20221117111713019,None,14,20,26,30,24,29,33,35,49
39,0,2.4179434779999998,20221117111713029,None,14,19,28,29,24,30,32,34,49
40,0,2.427925826,20221117111713039,None,14,19,28,29,24,30,32,34,49
41,0,2.437947274,20221117111713049,None,14,22,29,27,24,30,37,43,48
42,0,2.4479258059999998,20221117111713059,None,14,22,29,27,24,30,37,43,48
43,0,2.45792389,20221117111713069,None,14,21,28,25,25,35,36,44,47
44,0,2.4679107670000002,20221117111713079,None,14,21,28,25,25,35,36,44,47
45,0,2.477939606,20221117111713089,None,14,22,28,22,25,33,36,45,46
46,0,2.4879224300000002,20221117111713099,None,14,22,28,22,25,33,36,45,46
47,0,2.497943163,20221117111713109,None,14,22,23,22,23,33,40,44,43
48,0,2.507911444,20221117111713119,None,14,22,23,22,23,33,40,44,43
49,0,2.5179028519999997,20221117111713129,None,14,22,21,26,23,31,41,44,42
50,0,2.527927399,20221117111713139,None,14,22,21,26,23,31,41,44,42
51,0,2.537926197,20221117111713149,None,14,19,21,27,24,32,33,36,41
52,0,2.547931672,20221117111713159,None,14,19,21,27,24,32,33,36,41
53,0,2.557922602,20221117111713169,None,14,19,23,27,24,29,36,36,43
54,0,2.567911625,20221117111713179,None,14,19,23,27,24,29,36,36,43
55,0,2.577933073,20221117111713189,None,14,18,22,27,24,29,38,37,43
56,0,2.587932587,20221117111713199,None,14,18,22,27,24,29,38,37,43
57,0,2.5979232789999998,20221117111713209,None,14,21,22,27,24,28,33,37,37
58,0,2.607908249,20221117111713219,None,14,21,22,27,24,28,33,37,37
59,0,2.6179127700000002,20221117111713229,None,14,21,24,24,24,27,40,36,38
60,0,2.627900362,20221117111713239,None,14,21,24,24,24,27,40,36,38
61,0,2.637923718,20221117111713249,None,14,22,24,23,22,27,41,35,38
62,0,2.647918702,20221117111713259,None,14,22,24,23,22,27,41,35,38
63,0,2.657910347,20221117111713269,None,14,22,24,23,21,29,41,35,37
64,0,2.667908907,20221117111713279,None,14,22,24,23,21,29,41,35,37
65,0,2.677899361,20221117111713289,None,14,24,26,26,23,30,40,33,36
66,0,2.687923193,20221117111713299,None,14,24,26,26,23,30,40,33,36
67,0,2.697921992,20221117111713309,None,14,21,25,25,22,30,43,32,41
68,0,2.70792389,20221117111713319,None,14,21,25,25,22,30,43,32,41
69,0,2.717915059,20221117111713329,None,14,21,23,27,23,30,35,37,43
70,0,2.727905512,20221117111713339,None,14,21,23,27,23,30,35,37,43
71,0,2.737951518,20221117111713349,None,14,19,23,27,24,32,33,37,43
72,0,2.747921944,20221117111713359,None,14,19,23,27,24,32,33,37,43
73,0,2.757911444,20221117111713369,None,14,19,22,24,25,27,34,40,44
74,0,2.767912388,20221117111713379,None,14,19,22,24,25,27,34,40,44
75,0,2.777901411,20221117111713389,None,14,19,21,20,24,30,33,40,46
76,0,2.787898303,20221117111713399,None,14,19,21,20,24,30,33,40,46
77,0,2.797928095,20221117111713409,None,14,18,21,21,26,32,37,42,33
78,0,2.807933093,20221117111713419,None,14,18,21,21,26,32,37,42,33
79,0,2.817910672,20221117111713429,None,14,19,21,19,24,31,37,40,44
80,0,2.827899933,20221117111713439,None,14,19,21,19,24,31,37,40,44
81,0,2.83789754,20221117111713449,None,14,22,20,19,23,28,38,40,44
82,0,2.847950936,20221117111713459,None,14,22,20,19,23,28,38,40,44
83,0,2.857916356,20221117111713469,None,14,22,21,19,22,31,38,37,42
84,0,2.867920399,20221117111713479,None,14,22,21,19,22,31,38,37,42
85,0,2.87791729,20221117111713489,None,14,21,21,21,24,30,40,40,42
86,0,2.8879113199999997,20221117111713499,None,14,21,21,21,24,30,40,40,42
87,0,2.897916317,20221117111713509,None,14,23,23,20,21,28,37,42,44
88,0,2.90793562,20221117111713519,None,14,23,23,20,21,28,37,42,44
89,0,2.917928219,20221117111713529,None,14,24,25,20,22,30,42,39,41
90,0,2.927915335,20221117111713539,None,14,24,25,20,22,30,42,39,41
91,0,2.937910557,20221117111713549,None,14,24,24,21,22,34,47,41,43
92,0,2.9479291439999997,20221117111713559,None,14,24,24,21,22,34,47,41,43
93,0,2.957950831,20221117111713569,None,14,26,26,22,25,35,46,43,43
94,0,2.967953206,20221117111713579,None,14,26,26,22,25,35,46,43,43
95,0,2.977930308,20221117111713589,None,14,25,26,23,24,32,47,40,42
96,0,2.9879183769999997,20221117111713599,None,14,25,26,23,24,32,47,40,42
97,0,2.997915268,20221117111713609,None,14,24,27,24,25,37,57,37,41
98,0,3.007921696,20221117111713619,None,14,24,27,24,25,37,57,37,41
99,0,3.017932177,20221117111713629,None,14,22,29,24,25,34,57,37,28
100,0,3.0279212,20221117111713639,None,14,22,29,24,25,34,57,37,28
101,0,3.03790164,20221117111713649,None,14,20,28,23,25,32,52,34,43
102,0,3.047910452,20221117111713659,None,14,20,28,23,25,32,52,34,43
103,0,3.057938815,20221117111713669,None,14,18,26,22,23,30,52,49,44
104,0,3.067921639,20221117111713679,None,14,18,26,22,23,30,52,49,44
105,0,3.077922583,20221117111713689,None,14,18,26,21,23,31,53,49,44
106,0,3.087918282,20221117111713699,None,14,18,26,21,23,31,53,49,44
107,0,3.097900391,20221117111713709,None,14,20,25,19,23,28,39,48,44
108,0,3.107910395,20221117111713719,None,14,20,25,19,23,28,39,48,44
109,0,3.117912293,20221117111713729,None,14,19,19,19,23,30,36,48,46
110,0,3.127914191,20221117111713739,None,14,19,19,19,23,30,36,48,46
111,0,3.13791442,20221117111713749,None,14,21,22,21,24,34,36,50,56
112,0,3.147902012,20221117111713759,None,14,21,22,21,24,34,36,50,56
113,0,3.157919646,20221117111713769,None,14,21,26,24,27,35,44,34,55
114,0,3.167927981,20221117111713779,None,14,21,26,24,27,35,44,34,55
115,0,3.177917958,20221117111713789,None,14,23,33,25,28,37,53,43,55
116,0,3.187920809,20221117111713799,None,14,23,33,25,28,37,53,43,55
117,0,3.197902918,20221117111713809,None,14,23,31,26,28,38,53,46,57
118,0,3.207911253,20221117111713819,None,14,23,31,26,28,38,53,46,57
119,0,3.217923165,20221117111713829,None,14,25,32,25,27,40,52,55,65
120,0,3.227931023,20221117111713839,None,14,25,32,25,27,40,52,55,65
121,0,3.237906695,20221117111713849,None,14,23,31,25,27,40,55,53,48
122,0,3.24793458,20221117111713859,None,14,23,31,25,27,40,55,53,48
123,0,3.257948876,20221117111713869,None,14,23,27,24,23,38,49,54,48
124,0,3.2679348,20221117111713879,None,14,23,27,24,23,38,49,54,48
125,0,3.277929545,20221117111713889,None,14,21,21,23,21,36,37,48,47
126,0,3.287922621,20221117111713899,None,14,21,21,23,21,36,37,48,47
127,0,3.297899723,20221117111713909,None,14,21,21,23,21,36,37,48,47
128,0,3.307894469,20221117111713919,None,14,21,21,22,24,33,44,53,45
129,0,3.317922831,20221117111713929,None,14,20,20,22,24,30,45,49,31
130,0,3.327941418,20221117111713939,None,14,20,20,22,24,30,45,49,31
131,0,3.337917567,20221117111713949,None,14,23,21,21,25,26,44,48,47
132,0,3.347900153,20221117111713959,None,14,23,21,21,25,26,44,48,47
133,0,3.357898474,20221117111713969,None,14,25,23,23,26,25,45,49,47
134,0,3.367924452,20221117111713979,None,14,25,23,23,26,25,45,49,47
135,0,3.37792635,20221117111713989,None,14,26,22,24,26,25,47,49,47
136,0,3.387935877,20221117111713999,None,14,26,22,24,26,25,47,49,47
137,0,3.397907258,20221117111714009,None,14,24,23,25,24,27,41,42,47
138,0,3.407910586,20221117111714019,None,14,24,23,25,24,27,41,42,47
139,0,3.417945147,20221117111714029,None,14,25,24,27,26,28,40,38,53
140,0,3.427924872,20221117111714039,None,14,25,24,27,26,28,40,38,53
141,0,3.437916041,20221117111714049,None,14,22,22,26,23,30,40,37,42
142,0,3.447916031,20221117111714059,None,14,22,22,26,23,30,40,37,42
143,0,3.457901955,20221117111714069,None,14,21,23,25,22,32,39,32,41
144,0,3.46794653,20221117111714079,None,14,21,23,25,22,32,39,32,41
145,0,3.477931023,20221117111714089,None,14,20,20,24,23,31,36,33,42
146,0,3.4879591469999998,20221117111714099,None,14,20,20,24,23,31,36,33,42
147,0,3.497922183,20221117111714109,None,14,20,21,25,21,28,34,33,43
148,0,3.507902623,20221117111714119,None,14,20,21,25,21,28,34,33,43
149,0,3.517903567,20221117111714129,None,14,19,21,27,20,26,37,37,30
150,0,3.527921915,20221117111714139,None,14,19,21,27,20,26,37,37,30
151,0,3.537955523,20221117111714149,None,14,21,22,28,21,23,37,40,41
152,0,3.547934294,20221117111714159,None,14,21,22,28,21,23,37,40,41
153,0,3.557924748,20221117111714169,None,14,22,20,27,23,29,39,44,41
154,0,3.567930699,20221117111714179,None,14,22,20,27,23,29,39,44,41
155,0,3.577952862,20221117111714189,None,14,23,21,29,22,31,39,48,42
156,0,3.587941409,20221117111714199,None,14,23,21,29,22,31,39,48,42
157,0,3.597935439,20221117111714209,None,14,24,22,28,23,33,38,47,42
158,0,3.607927323,20221117111714219,None,14,24,22,28,23,33,38,47,42
159,0,3.617924214,20221117111714229,None,14,24,21,24,25,33,38,44,43
160,0,3.627947092,20221117111714239,None,14,24,21,24,25,33,38,44,43
161,0,3.6379339699999997,20221117111714249,None,14,22,22,24,24,32,36,44,42
162,0,3.64791298,20221117111714259,None,14,22,22,24,24,32,36,44,42
163,0,3.657922984,20221117111714269,None,14,21,22,22,24,26,42,45,44
164,0,3.667919159,20221117111714279,None,14,21,22,22,24,26,42,45,44
165,0,3.677952052,20221117111714289,None,14,21,22,22,24,26,42,45,44
166,0,3.687929392,20221117111714299,None,14,20,22,20,26,25,41,37,42
167,0,3.697910071,20221117111714309,None,14,19,21,21,23,26,42,42,42
168,0,3.7079281809999998,20221117111714319,None,14,19,21,21,23,26,42,42,42
169,0,3.717923165,20221117111714329,None,14,19,21,23,25,26,42,44,42
170,0,3.727932215,20221117111714339,None,14,19,21,23,25,26,42,44,42
171,0,3.737951279,20221117111714349,None,14,18,19,22,26,27,40,47,39
172,0,3.747954369,20221117111714359,None,14,18,19,22,26,27,40,47,39
173,0,3.757931948,20221117111714369,None,14,20,21,23,25,28,31,45,40
174,0,3.767923117,20221117111714379,None,14,20,21,23,25,28,31,45,40
175,0,3.7779285910000002,20221117111714389,None,14,21,23,25,23,27,30,47,41
176,0,3.7879145149999998,20221117111714399,None,14,21,23,25,23,27,30,47,41
177,0,3.797930479,20221117111714409,None,14,21,22,24,25,25,37,42,42
178,0,3.807937146,20221117111714419,None,14,21,22,24,25,25,37,42,42
179,0,3.817934275,20221117111714429,None,14,20,24,24,22,25,40,41,41
180,0,3.827915907,20221117111714439,None,14,20,24,24,22,25,40,41,41
181,0,3.837909222,20221117111714449,None,14,23,26,25,22,26,42,37,45
182,0,3.847929478,20221117111714459,None,14,23,26,25,22,26,42,37,45
183,0,3.857931614,20221117111714469,None,14,23,26,28,19,28,44,37,45
184,0,3.867931128,20221117111714479,None,14,23,26,28,19,28,44,37,45
185,0,3.877923966,20221117111714489,None,14,21,24,26,20,29,47,39,45
186,0,3.887904883,20221117111714499,None,14,21,24,26,20,29,47,39,45
187,0,3.897908211,20221117111714509,None,14,22,26,26,22,29,41,39,43
188,0,3.907931567,20221117111714519,None,14,22,26,26,22,29,41,39,43
189,0,3.917912245,20221117111714529,None,14,23,25,26,21,29,41,40,44
190,0,3.927922488,20221117111714539,None,14,23,25,26,21,29,41,40,44
191,0,3.937902213,20221117111714549,None,14,23,23,25,24,29,39,45,47
192,0,3.947905064,20221117111714559,None,14,23,23,25,24,29,39,45,47
193,0,3.957947255,20221117111714569,None,14,22,23,23,25,27,41,42,45
194,0,3.967932702,20221117111714579,None,14,22,23,23,25,27,41,42,45
195,0,3.977927208,20221117111714589,None,14,23,22,22,24,27,38,44,44
196,0,3.987910748,20221117111714599,None,14,23,22,22,24,27,38,44,44
197,0,3.997911454,20221117111714609,None,14,23,25,24,24,27,39,47,44
198,0,4.007922888,20221117111714619,None,14,23,25,24,24,27,39,47,44
199,0,4.017911435,20221117111714629,None,14,23,25,22,25,32,33,46,45
200,0,4.02791667,20221117111714639,None,14,23,25,22,25,32,33,46,45
201,0,4.037911177,20221117111714649,None,14,20,26,24,22,32,34,40,36
202,0,4.047913313,20221117111714659,None,14,20,26,24,22,32,34,40,36
203,0,4.057936669,20221117111714669,None,14,20,26,24,22,32,34,40,36
204,0,4.067948342,20221117111714679,None,14,23,25,23,23,30,32,44,48
205,0,4.077934266,20221117111714689,None,14,24,26,23,24,29,33,39,48
206,0,4.087911845,20221117111714699,None,14,24,26,23,24,29,33,39,48
207,0,4.097909928,20221117111714709,None,14,25,23,22,22,30,37,37,49
208,0,4.107932568,20221117111714719,None,14,25,23,22,22,30,37,37,49
209,0,4.117934943,20221117111714729,None,14,25,23,22,22,30,37,37,49
210,0,4.127920628,20221117111714739,None,14,25,23,23,24,25,40,42,47
211,0,4.137914896,20221117111714749,None,14,27,21,21,25,26,41,45,55
212,0,4.147902489,20221117111714759,None,14,27,21,21,25,26,41,45,55
213,0,4.157905579,20221117111714769,None,14,24,22,22,23,28,41,41,44
214,0,4.167918921,20221117111714779,None,14,24,22,22,23,28,41,41,44
215,0,4.177925349,20221117111714789,None,14,24,22,22,23,28,41,41,44
216,0,4.187905789,20221117111714799,None,14,23,23,23,23,32,41,42,44
217,0,4.197913886,20221117111714809,None,14,23,23,23,23,32,41,42,44
218,0,4.2079041010000005,20221117111714819,None,14,21,23,23,23,32,39,45,45
219,0,4.217958212,20221117111714829,None,14,19,24,21,19,32,34,39,46
220,0,4.227933169,20221117111714839,None,14,19,24,21,19,32,34,39,46
221,0,4.237915039,20221117111714849,None,14,19,24,21,19,32,34,39,46
222,0,4.247920752,20221117111714859,None,14,17,26,24,21,32,33,37,34
223,0,4.257904292,20221117111714869,None,14,19,25,22,21,30,34,38,39
224,0,4.267929793,20221117111714879,None,14,19,25,22,21,30,34,38,39
225,0,4.2779243000000005,20221117111714889,None,14,21,24,20,22,25,34,38,41
226,0,4.287923575,20221117111714899,None,14,21,24,20,22,25,34,38,41
227,0,4.297928572,20221117111714909,None,14,21,24,20,22,25,34,38,41
228,0,4.307909966,20221117111714919,None,14,22,24,19,22,27,29,33,39
229,0,4.317932845,20221117111714929,None,14,24,23,21,23,30,32,32,40
230,0,4.327948094,20221117111714939,None,14,24,23,21,23,30,32,32,40
231,0,4.337927342,20221117111714949,None,14,24,21,21,21,30,32,31,38
232,0,4.347923756,20221117111714959,None,14,24,21,21,21,30,32,31,38
233,0,4.357900143,20221117111714969,None,14,24,21,21,21,30,32,31,38
234,0,4.367934704,20221117111714979,None,14,26,20,20,22,30,32,46,48
235,0,4.377936364,20221117111714989,None,14,25,18,22,23,32,31,44,48
236,0,4.387926341,20221117111714999,None,14,25,18,22,23,32,31,44,48
237,0,4.397941351,20221117111715009,None,14,24,19,24,24,30,34,43,48
238,0,4.407911063,20221117111715019,None,14,24,19,24,24,30,34,43,48
239,0,4.417905808,20221117111715029,None,14,24,19,24,24,30,34,43,48
240,0,4.427950621,20221117111715039,None,14,22,23,25,25,27,34,44,47
241,0,4.437941075,20221117111715049,None,14,23,23,24,25,29,33,48,46
242,0,4.447930575,20221117111715059,None,14,23,23,24,25,29,33,48,46
243,0,4.457911492,20221117111715069,None,14,19,24,24,25,29,36,35,42
244,0,4.467900753,20221117111715079,None,14,19,24,24,25,29,36,35,42
245,0,4.477956534,20221117111715089,None,14,19,24,24,25,29,36,35,42
246,0,4.487946988,20221117111715099,None,14,20,23,25,23,30,36,36,41
247,0,4.497920514,20221117111715109,None,14,21,22,25,22,29,34,38,42
248,0,4.507919074,20221117111715119,None,14,21,22,25,22,29,34,38,42
249,0,4.517912388,20221117111715129,None,14,21,20,23,22,29,36,40,42
250,0,4.527938843,20221117111715139,None,14,21,20,23,22,29,36,40,42
251,0,4.537930251,20221117111715149,None,14,21,20,23,22,29,36,40,42
252,0,4.547923804,20221117111715159,None,14,20,20,25,21,26,37,37,42
253,0,4.557916642,20221117111715169,None,14,23,22,25,22,28,35,44,37
254,0,4.567910672,20221117111715179,None,14,23,22,25,22,28,35,44,37
255,0,4.577949763,20221117111715189,None,14,25,24,24,23,23,41,49,49
256,0,4.587936402,20221117111715199,None,14,25,24,24,23,23,41,49,49
257,0,4.5979297169999995,20221117111715209,None,14,25,24,24,23,23,41,49,49
258,0,4.607956171,20221117111715219,None,14,26,25,24,24,27,43,50,48
259,0,4.617908001,20221117111715229,None,14,27,25,24,24,30,45,50,48
260,0,4.627909422,20221117111715239,None,14,27,25,24,24,30,45,50,48
261,0,4.637916327,20221117111715249,None,14,26,24,22,24,33,43,49,48
262,0,4.647918463,20221117111715259,None,14,26,24,22,24,33,43,49,48
263,0,4.657922984,20221117111715269,None,14,26,24,22,24,33,43,49,48
264,0,4.667914629,20221117111715279,None,14,25,23,22,24,31,43,47,46
265,0,4.677913189,20221117111715289,None,14,22,22,22,23,33,37,40,41
266,0,4.687955618,20221117111715299,None,14,22,22,22,23,33,37,40,41
267,0,4.697913409,20221117111715309,None,14,22,22,21,23,30,38,41,44
268,0,4.707912445,20221117111715319,None,14,22,22,21,23,30,38,41,44
269,0,4.717923165,20221117111715329,None,14,22,22,21,23,30,38,41,44
270,0,4.727908135,20221117111715339,None,14,20,23,20,21,27,33,42,45
271,0,4.737940312,20221117111715349,None,14,20,23,20,21,27,33,42,45
272,0,4.747918606,20221117111715359,None,14,20,23,20,21,27,33,42,45
273,0,4.757920027,20221117111715369,None,14,21,23,20,18,32,34,41,42
274,0,4.767913104,20221117111715379,None,14,21,23,20,18,32,34,41,42
275,0,4.777909995,20221117111715389,None,14,21,23,20,18,32,34,41,42
276,0,4.787938834,20221117111715399,None,14,23,22,21,21,35,31,40,46
277,0,4.797919512,20221117111715409,None,14,23,22,21,21,35,31,40,46
278,0,4.807920456,20221117111715419,None,14,22,21,21,20,35,28,39,46
279,0,4.817910672,20221117111715429,None,14,22,22,23,20,33,36,33,45
280,0,4.827898264,20221117111715439,None,14,22,22,23,20,33,36,33,45
281,0,4.837928772,20221117111715449,None,14,22,22,23,20,33,36,33,45
282,0,4.847940445,20221117111715459,None,14,22,21,25,22,33,40,31,44
283,0,4.85792923,20221117111715469,None,14,22,21,25,22,33,40,31,44
284,0,4.867918969,20221117111715479,None,14,21,22,26,22,27,38,32,43
285,0,4.877911091,20221117111715489,None,14,21,22,26,22,27,38,32,43
286,0,4.887926102,20221117111715499,None,14,21,22,25,19,25,40,33,46
287,0,4.897945881,20221117111715509,None,14,21,22,25,19,25,40,33,46
288,0,4.90792346,20221117111715519,None,14,20,23,26,22,28,45,34,45
289,0,4.917920828,20221117111715529,None,14,20,23,26,22,28,45,34,45
290,0,4.927916289,20221117111715539,None,14,24,20,23,24,30,39,33,45
291,0,4.937928439,20221117111715549,None,14,25,21,22,24,35,38,35,44
292,0,4.947928906,20221117111715559,None,14,25,21,22,24,35,38,35,44
293,0,4.957931757,20221117111715569,None,14,25,21,22,24,35,38,35,44
294,0,4.967935801,20221117111715579,None,14,25,20,23,24,37,40,37,46
295,0,4.977913857,20221117111715589,None,14,25,20,23,24,37,40,37,46
296,0,4.987935543,20221117111715599,None,14,24,21,23,25,36,40,41,39
297,0,4.997927428,20221117111715609,None,14,26,21,22,22,35,36,39,41
298,0,5.007946015,20221117111715619,None,14,26,21,22,22,35,36,39,41
299,0,5.017934323,20221117111715629,None,14,26,21,22,22,35,36,39,41
300,0,5.027903319,20221117111715639,None,14,22,25,23,19,38,38,39,41
301,0,5.037921191,20221117111715649,None,14,22,25,23,19,38,38,39,41
302,0,5.047927618,20221117111715659,None,14,20,25,22,19,36,52,39,41
303,0,5.057933093,20221117111715669,None,14,20,26,20,21,34,50,35,39
304,0,5.067933083,20221117111715679,None,14,20,26,20,21,34,50,35,39
305,0,5.077917099,20221117111715689,None,14,20,26,20,21,34,50,35,39
306,0,5.08794427,20221117111715699,None,14,22,28,24,22,35,51,39,50
307,0,5.097972632,20221117111715709,None,14,22,28,24,22,35,51,39,50
308,0,5.107944966,20221117111715719,None,14,21,26,25,24,34,53,42,51
309,0,5.117941142,20221117111715729,None,14,22,25,26,24,30,51,43,51
310,0,5.127921343,20221117111715739,None,14,22,25,26,24,30,51,43,51
311,0,5.137918711,20221117111715749,None,14,22,25,26,24,30,51,43,51
312,0,5.147940875,20221117111715759,None,14,23,27,27,22,29,43,41,52
313,0,5.157952547,20221117111715769,None,14,23,27,27,22,29,43,41,52
314,0,5.167949915,20221117111715779,None,14,23,25,30,22,34,46,41,52
315,0,5.177937985,20221117111715789,None,14,20,22,28,21,31,47,34,31
316,0,5.1879174710000004,20221117111715799,None,14,20,22,28,21,31,47,34,31
317,0,5.197947026,20221117111715809,None,14,20,22,28,21,31,47,34,31
318,0,5.207935334,20221117111715819,None,14,20,22,26,20,30,46,33,42
319,0,5.217950583,20221117111715829,None,14,20,22,26,20,30,46,33,42
320,0,5.227929593,20221117111715839,None,14,22,22,25,22,28,46,32,43
321,0,5.237918377,20221117111715849,None,14,24,19,24,23,26,42,32,43
322,0,5.247941971,20221117111715859,None,14,24,19,24,23,26,42,32,43
323,0,5.257939578,20221117111715869,None,14,24,19,24,23,26,42,32,43
324,0,5.267915965,20221117111715879,None,14,24,21,23,24,22,40,38,44
325,0,5.277900458,20221117111715889,None,14,24,21,23,24,22,40,38,44
326,0,5.28789711,20221117111715899,None,14,25,22,22,25,27,40,36,47
327,0,5.297955275,20221117111715909,None,14,26,22,25,26,38,38,41,49
328,0,5.307936669,20221117111715919,None,14,26,22,25,26,38,38,41,49
329,0,5.31790638,20221117111715929,None,14,26,22,25,26,38,38,41,49
330,0,5.327911139,20221117111715939,None,14,25,22,25,26,38,41,44,48
331,0,5.337921858,20221117111715949,None,14,25,22,25,26,38,41,44,48
332,0,5.347968102,20221117111715959,None,14,22,21,25,28,39,40,43,47
333,0,5.357933283,20221117111715969,None,14,22,20,24,27,38,41,41,48
334,0,5.367968083,20221117111715979,None,14,22,20,24,27,38,41,41,48
335,0,5.377922535,20221117111715989,None,14,22,20,24,27,38,41,41,48
336,0,5.38790226,20221117111715999,None,14,22,23,24,28,36,42,44,56
337,0,5.397955895,20221117111716009,None,14,22,23,24,28,36,42,44,56
338,0,5.407920123,20221117111716019,None,14,21,25,23,26,34,45,43,44
339,0,5.417922974,20221117111716029,None,14,21,24,24,26,35,44,41,46
340,0,5.427911044,20221117111716039,None,14,21,24,24,26,35,44,41,46
341,0,5.437901736,20221117111716049,None,14,21,24,24,26,35,44,41,46
342,0,5.447927952,20221117111716059,None,14,25,26,25,23,35,46,42,46
343,0,5.457938672,20221117111716069,None,14,25,26,25,23,35,46,42,46
344,0,5.467902661,20221117111716079,None,14,26,26,24,24,35,45,39,45
345,0,5.477912426,20221117111716089,None,14,25,23,26,24,34,41,37,28
346,0,5.487913132,20221117111716099,None,14,25,23,26,24,34,41,37,28
347,0,5.497974635,20221117111716109,None,14,25,23,26,24,34,41,37,28
348,0,5.5079228879999995,20221117111716119,None,14,26,22,26,25,30,35,28,42
349,0,5.517926455,20221117111716129,None,14,26,22,26,25,30,35,28,42
350,0,5.527912379,20221117111716139,None,14,26,22,24,27,32,39,30,44
351,0,5.53790474,20221117111716149,None,14,22,21,24,27,31,37,39,44
352,0,5.547941447,20221117111716159,None,14,22,21,24,27,31,37,39,44
353,0,5.557964325,20221117111716169,None,14,22,21,24,27,31,37,39,44
354,0,5.567936898,20221117111716179,None,14,22,21,24,26,31,38,40,44
355,0,5.5779352190000004,20221117111716189,None,14,22,21,24,26,31,38,40,44
356,0,5.5879035,20221117111716199,None,14,23,22,25,24,32,38,46,44
357,0,5.597940922,20221117111716209,None,14,23,20,25,23,28,40,47,36
358,0,5.607918024,20221117111716219,None,14,23,20,25,23,28,40,47,36
359,0,5.617920399,20221117111716229,None,14,23,20,25,23,28,40,47,36
360,0,5.627906084,20221117111716239,None,14,22,22,25,20,24,35,46,42
361,0,5.637903452,20221117111716249,None,14,22,22,25,20,24,35,46,42
362,0,5.647928,20221117111716259,None,14,25,21,24,20,28,37,43,44
363,0,5.657920123,20221117111716269,None,14,23,20,26,20,29,36,44,44
364,0,5.6679227359999995,20221117111716279,None,14,23,20,26,20,29,36,44,44
365,0,5.677905798,20221117111716289,None,14,23,20,26,20,29,36,44,44
366,0,5.687908173,20221117111716299,None,14,22,21,22,20,28,43,39,44
367,0,5.697919131,20221117111716309,None,14,22,21,22,20,28,43,39,44
368,0,5.707915307,20221117111716319,None,14,21,22,21,24,30,42,38,40
369,0,5.717919827,20221117111716329,None,14,23,21,20,25,30,41,39,47
370,0,5.727908612,20221117111716339,None,14,23,21,20,25,30,41,39,47
371,0,5.737908125,20221117111716349,None,14,23,21,20,25,30,41,39,47
372,0,5.747935296,20221117111716359,None,14,22,22,23,28,24,38,34,45
373,0,5.757915259,20221117111716369,None,14,22,22,23,28,24,38,34,45
374,0,5.767916441,20221117111716379,None,14,22,24,21,29,25,41,31,46
