,gt,time_elapsed,current_time,current_task,motor_position,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
38,0,2.407127857,20221117114732574,None,14,23,20,21,16,35,37,37,21
39,0,2.417164087,20221117114732584,None,14,23,20,21,16,35,37,37,21
40,0,2.427155018,20221117114732594,None,14,24,18,21,17,35,40,44,22
41,0,2.437145471,20221117114732604,None,14,24,18,21,17,35,40,44,22
42,0,2.447132826,20221117114732614,None,14,22,20,21,17,36,41,43,23
43,0,2.457121849,20221117114732624,None,14,22,20,21,17,36,41,43,23
44,0,2.467137098,20221117114732634,None,14,22,20,18,18,33,40,37,20
45,0,2.477133751,20221117114732644,None,14,22,20,18,18,33,40,37,20
46,0,2.487121343,20221117114732654,None,14,20,19,19,19,25,30,37,20
47,0,2.497134924,20221117114732664,None,14,20,19,19,19,25,30,37,20
48,0,2.5071489810000003,20221117114732674,None,14,20,20,19,19,24,31,37,20
49,0,2.517122745,20221117114732684,None,14,20,20,19,19,24,31,37,20
50,0,2.527163029,20221117114732694,None,14,20,20,18,21,27,28,30,21
51,0,2.53714776,20221117114732704,None,14,20,20,18,21,27,28,30,21
52,0,2.547118187,20221117114732714,None,14,21,19,20,23,34,33,35,22
53,0,2.557136059,20221117114732724,None,14,21,19,20,23,34,33,35,22
54,0,2.567141533,20221117114732734,None,14,21,20,22,22,33,31,44,23
55,0,2.5771193500000003,20221117114732744,None,14,21,20,22,22,33,31,44,23
56,0,2.58712101,20221117114732754,None,14,22,21,23,23,36,32,41,21
57,0,2.5971615310000002,20221117114732764,None,14,22,21,23,23,36,32,41,21
58,0,2.607124567,20221117114732774,None,14,20,21,22,23,35,32,41,23
59,0,2.617132187,20221117114732784,None,14,20,21,22,23,35,32,41,23
60,0,2.627117157,20221117114732794,None,14,20,20,23,23,34,30,40,21
61,0,2.637112856,20221117114732804,None,14,20,20,23,23,34,30,40,21
62,0,2.647104502,20221117114732814,None,14,21,23,21,23,27,23,40,21
63,0,2.657140016,20221117114732824,None,14,21,23,21,23,27,23,40,21
64,0,2.667137623,20221117114732834,None,14,20,24,20,23,27,23,31,21
65,0,2.677131176,20221117114732844,None,14,20,24,20,23,27,23,31,21
66,0,2.6871325969999997,20221117114732854,None,14,20,24,20,23,27,23,31,21
67,0,2.69714117,20221117114732864,None,14,18,23,19,22,24,34,37,21
68,0,2.707121372,20221117114732874,None,14,20,25,20,23,32,35,49,22
69,0,2.717110872,20221117114732884,None,14,20,25,20,23,32,35,49,22
70,0,2.727125644,20221117114732894,None,14,20,25,20,22,33,37,50,22
71,0,2.737127781,20221117114732904,None,14,20,25,20,22,33,37,50,22
72,0,2.747125149,20221117114732914,None,14,20,25,20,22,33,37,50,22
73,0,2.757129431,20221117114732924,None,14,17,22,21,21,33,38,48,19
74,0,2.767114162,20221117114732934,None,14,18,21,22,20,33,40,49,20
75,0,2.777130127,20221117114732944,None,14,18,21,22,20,33,40,49,20
76,0,2.787163973,20221117114732954,None,14,19,22,22,21,35,31,44,21
77,0,2.797152281,20221117114732964,None,14,19,22,22,21,35,31,44,21
78,0,2.807141065,20221117114732974,None,14,19,22,22,21,35,31,44,21
79,0,2.81713438,20221117114732984,None,14,17,20,21,21,27,32,35,18
80,0,2.827117443,20221117114732994,None,14,17,21,21,20,25,34,33,18
81,0,2.8371086119999998,20221117114733004,None,14,17,21,21,20,25,34,33,18
82,0,2.847142935,20221117114733014,None,14,20,20,22,20,32,41,38,18
83,0,2.857140064,20221117114733024,None,14,20,20,22,20,32,41,38,18
84,0,2.867120266,20221117114733034,None,14,20,20,22,20,32,41,38,18
85,0,2.877130985,20221117114733044,None,14,18,22,21,21,35,40,36,21
86,0,2.887126922,20221117114733054,None,14,18,23,20,20,35,40,37,21
87,0,2.8971173759999997,20221117114733064,None,14,18,23,20,20,35,40,37,21
88,0,2.907123089,20221117114733074,None,14,20,25,21,20,36,39,34,20
89,0,2.917128324,20221117114733084,None,14,20,25,21,20,36,39,34,20
90,0,2.9271342750000002,20221117114733094,None,14,20,25,21,20,36,39,34,20
91,0,2.9371371269999997,20221117114733104,None,14,20,24,22,22,35,37,35,20
92,0,2.9471344950000002,20221117114733114,None,14,17,25,19,22,28,29,35,21
93,0,2.957120657,20221117114733124,None,14,17,25,19,22,28,29,35,21
94,0,2.967102289,20221117114733134,None,14,17,21,23,21,24,35,37,19
95,0,2.977130174,20221117114733144,None,14,17,21,23,21,24,35,37,19
96,0,2.98713088,20221117114733154,None,14,17,21,23,21,24,35,37,19
97,0,2.997133255,20221117114733164,None,14,19,22,24,20,23,35,36,19
98,0,3.007134914,20221117114733174,None,14,18,19,24,23,33,35,42,20
99,0,3.017135858,20221117114733184,None,14,18,19,24,23,33,35,42,20
100,0,3.027108192,20221117114733194,None,14,19,21,24,22,38,37,42,22
101,0,3.037145376,20221117114733204,None,14,19,21,24,22,38,37,42,22
102,0,3.047186851,20221117114733214,None,14,19,21,24,22,38,37,42,22
103,0,3.057130337,20221117114733224,None,14,19,22,25,23,38,36,40,21
104,0,3.067160606,20221117114733234,None,14,19,23,22,23,37,29,37,23
105,0,3.077131986,20221117114733244,None,14,19,23,22,23,37,29,37,23
106,0,3.087118149,20221117114733254,None,14,21,22,22,23,38,29,41,23
107,0,3.097131729,20221117114733264,None,14,21,22,22,23,38,29,41,23
108,0,3.107150078,20221117114733274,None,14,21,22,22,23,38,29,41,23
109,0,3.1171453,20221117114733284,None,14,21,23,21,19,28,29,34,23
110,0,3.127155304,20221117114733294,None,14,22,21,21,20,24,35,33,21
111,0,3.137145996,20221117114733304,None,14,22,21,21,20,24,35,33,21
112,0,3.147120952,20221117114733314,None,14,24,21,21,19,24,35,37,23
113,0,3.157126188,20221117114733324,None,14,24,21,21,19,24,35,37,23
114,0,3.167141437,20221117114733334,None,14,24,21,21,19,24,35,37,23
115,0,3.177140713,20221117114733344,None,14,24,22,20,21,27,36,37,20
116,0,3.187159538,20221117114733354,None,14,22,21,18,21,34,40,35,20
117,0,3.197131872,20221117114733364,None,14,22,21,18,21,34,40,35,20
118,0,3.207121134,20221117114733374,None,14,22,20,19,21,36,38,37,25
119,0,3.217118501,20221117114733384,None,14,22,20,19,21,36,38,37,25
120,0,3.227146625,20221117114733394,None,14,22,20,19,21,36,38,37,25
121,0,3.237134933,20221117114733404,None,14,21,22,19,21,36,31,41,26
122,0,3.247143745,20221117114733414,None,14,22,23,19,20,36,36,43,25
123,0,3.257136822,20221117114733424,None,14,22,23,19,20,36,36,43,25
124,0,3.267128706,20221117114733434,None,14,22,22,20,18,34,41,43,26
125,0,3.277128935,20221117114733444,None,14,22,22,20,18,34,41,43,26
126,0,3.287160873,20221117114733454,None,14,22,22,20,18,34,41,43,26
127,0,3.297139644,20221117114733464,None,14,22,22,21,20,29,37,40,25
128,0,3.307132244,20221117114733474,None,14,22,22,20,21,25,36,45,20
129,0,3.317135811,20221117114733484,None,14,22,22,20,21,25,36,45,20
130,0,3.327120542,20221117114733494,None,14,22,22,20,21,26,37,53,20
131,0,3.337111711,20221117114733504,None,14,22,22,20,21,26,37,53,20
132,0,3.347136974,20221117114733514,None,14,22,22,20,21,26,37,53,20
133,0,3.357138634,20221117114733524,None,14,20,22,23,22,34,32,47,20
134,0,3.367140055,20221117114733534,None,14,21,23,23,22,36,25,49,20
135,0,3.377157211,20221117114733544,None,14,21,23,23,22,36,25,49,20
136,0,3.387139797,20221117114733554,None,14,20,23,22,17,36,33,55,20
137,0,3.397129297,20221117114733564,None,14,20,23,22,17,36,33,55,20
138,0,3.407164573,20221117114733574,None,14,20,23,22,17,36,33,55,20
139,0,3.41712904,20221117114733584,None,14,22,23,23,17,35,33,49,23
140,0,3.427121877,20221117114733594,None,14,21,23,21,18,34,38,36,22
141,0,3.437165499,20221117114733604,None,14,21,23,21,18,34,38,36,22
142,0,3.447146416,20221117114733614,None,14,20,21,17,18,25,39,41,23
143,0,3.457130909,20221117114733624,None,14,20,21,17,18,25,39,41,23
144,0,3.467122555,20221117114733634,None,14,20,21,17,18,25,39,41,23
145,0,3.477140188,20221117114733644,None,14,19,21,17,21,20,39,47,21
146,0,3.487143278,20221117114733654,None,14,18,21,17,22,20,32,41,23
147,0,3.497168541,20221117114733664,None,14,18,21,17,22,20,32,41,23
148,0,3.5071358679999998,20221117114733674,None,14,20,20,20,22,33,35,42,20
149,0,3.51712203,20221117114733684,None,14,20,20,20,22,33,35,42,20
150,0,3.527112484,20221117114733694,None,14,20,20,20,22,33,35,42,20
151,0,3.537133694,20221117114733704,None,14,20,20,19,23,35,28,42,23
152,0,3.547135114,20221117114733714,None,14,21,20,22,23,35,30,42,24
153,0,3.557165861,20221117114733724,None,14,21,20,22,23,35,30,42,24
154,0,3.567149639,20221117114733734,None,14,22,19,22,20,35,31,34,23
155,0,3.577109575,20221117114733744,None,14,22,19,22,20,35,31,34,23
156,0,3.587106466,20221117114733754,None,14,22,19,22,20,35,31,34,23
157,0,3.597128868,20221117114733764,None,14,24,20,22,21,36,40,36,25
158,0,3.607138872,20221117114733774,None,14,22,22,19,20,25,40,36,23
159,0,3.617120027,20221117114733784,None,14,22,22,19,20,25,40,36,23
160,0,3.6271324160000002,20221117114733794,None,14,22,22,21,18,21,41,41,22
161,0,3.637121439,20221117114733804,None,14,22,22,21,18,21,41,41,22
162,0,3.647116422,20221117114733814,None,14,22,22,21,18,21,41,41,22
163,0,3.6571424009999998,20221117114733824,None,14,21,21,19,20,22,38,35,23
164,0,3.667139768,20221117114733834,None,14,21,21,19,20,22,38,35,23
165,0,3.67712307,20221117114733844,None,14,21,22,20,20,31,41,39,23
166,0,3.6871275900000002,20221117114733854,None,14,20,22,19,20,32,33,37,20
167,0,3.697116613,20221117114733864,None,14,20,22,19,20,32,33,37,20
168,0,3.707103967,20221117114733874,None,14,20,22,19,20,32,33,37,20
169,0,3.717150926,20221117114733884,None,14,19,20,19,20,32,34,39,20
170,0,3.727130174,20221117114733894,None,14,19,20,19,20,32,34,39,20
171,0,3.7371237280000003,20221117114733904,None,14,19,22,19,21,34,35,34,19
172,0,3.7471911909999998,20221117114733914,None,14,19,22,19,19,34,36,35,18
173,0,3.757149219,20221117114733924,None,14,19,22,19,19,34,36,35,18
174,0,3.7671144009999997,20221117114733934,None,14,19,22,19,19,34,36,35,18
175,0,3.777133703,20221117114733944,None,14,19,23,19,21,23,30,30,19
176,0,3.7871272559999998,20221117114733954,None,14,19,23,19,21,23,30,30,19
177,0,3.797119856,20221117114733964,None,14,18,22,20,20,21,29,29,20
178,0,3.807152509,20221117114733974,None,14,20,23,21,19,27,29,26,20
179,0,3.817136287,20221117114733984,None,14,20,23,21,19,27,29,26,20
180,0,3.827122211,20221117114733994,None,14,20,23,21,19,27,29,26,20
181,0,3.837140798,20221117114734004,None,14,22,22,21,21,36,29,30,22
182,0,3.847153187,20221117114734014,None,14,22,22,21,21,36,29,30,22
183,0,3.857125282,20221117114734024,None,14,21,24,21,21,37,29,29,22
184,0,3.86715889,20221117114734034,None,14,21,23,20,20,38,31,33,23
185,0,3.877132654,20221117114734044,None,14,21,23,20,20,38,31,33,23
186,0,3.887117386,20221117114734054,None,14,21,23,20,20,38,31,33,23
187,0,3.897137642,20221117114734064,None,14,21,22,19,18,39,33,33,22
188,0,3.907140016,20221117114734074,None,14,21,22,19,18,39,33,33,22
189,0,3.917123318,20221117114734084,None,14,21,21,19,20,35,39,35,21
190,0,3.927182197,20221117114734094,None,14,20,20,19,20,23,35,31,21
191,0,3.937147379,20221117114734104,None,14,20,20,19,20,23,35,31,21
192,0,3.9471299650000002,20221117114734114,None,14,20,20,19,20,23,35,31,21
193,0,3.957126379,20221117114734124,None,14,20,18,19,23,19,37,30,24
194,0,3.967139721,20221117114734134,None,14,20,18,19,23,19,37,30,24
195,0,3.977134228,20221117114734144,None,14,20,20,20,23,19,41,27,26
196,0,3.987172842,20221117114734154,None,14,19,21,20,24,30,38,26,25
197,0,3.997184992,20221117114734164,None,14,19,21,20,24,30,38,26,25
198,0,4.007147074,20221117114734174,None,14,19,21,20,24,30,38,26,25
199,0,4.017113209,20221117114734184,None,14,18,21,19,23,33,30,31,26
200,0,4.027145147,20221117114734194,None,14,18,21,19,23,33,30,31,26
201,0,4.037140369,20221117114734204,None,14,18,23,18,23,33,32,34,24
202,0,4.047150135,20221117114734214,None,14,18,23,18,23,33,32,34,24
203,0,4.057146072,20221117114734224,None,14,17,22,21,21,34,34,37,21
204,0,4.067139149,20221117114734234,None,14,17,22,21,21,34,34,37,21
205,0,4.07711482,20221117114734244,None,14,20,21,20,20,34,27,36,17
206,0,4.087123155,20221117114734254,None,14,20,21,20,20,34,27,36,17
207,0,4.097133875,20221117114734264,None,14,20,22,21,21,27,30,37,20
208,0,4.107136965,20221117114734274,None,14,20,23,21,20,23,31,34,20
209,0,4.117148161,20221117114734284,None,14,20,23,21,20,23,31,34,20
210,0,4.127139807,20221117114734294,None,14,20,23,21,20,23,31,34,20
211,0,4.13711667,20221117114734304,None,14,21,22,23,21,22,33,35,21
212,0,4.147113085,20221117114734314,None,14,21,22,23,21,22,33,35,21
213,0,4.157139778,20221117114734324,None,14,21,24,20,21,22,31,34,24
214,0,4.167134285,20221117114734334,None,14,19,25,21,22,32,31,32,23
215,0,4.177119016,20221117114734344,None,14,19,25,21,22,32,31,32,23
216,0,4.187137365,20221117114734354,None,14,19,25,21,22,32,31,32,23
217,0,4.197120428,20221117114734364,None,14,19,23,22,23,33,39,32,23
218,0,4.207109451,20221117114734374,None,14,19,23,22,23,33,39,32,23
219,0,4.217161417,20221117114734384,None,14,18,23,21,23,34,39,30,23
220,0,4.227162599,20221117114734394,None,14,17,22,20,21,33,37,36,23
221,0,4.237142324,20221117114734404,None,14,17,22,20,21,33,37,36,23
222,0,4.247153997,20221117114734414,None,14,17,22,20,21,33,37,36,23
223,0,4.257133722,20221117114734424,None,14,19,24,23,21,34,37,38,20
224,0,4.267123937,20221117114734434,None,14,19,24,23,21,34,37,38,20
225,0,4.277123928,20221117114734444,None,14,21,22,22,20,23,38,40,20
226,0,4.287127971,20221117114734454,None,14,23,22,24,19,20,33,43,20
227,0,4.297129631,20221117114734464,None,14,23,22,24,19,20,33,43,20
228,0,4.307183027,20221117114734474,None,14,23,22,24,19,20,33,43,20
229,0,4.317153215,20221117114734484,None,14,23,23,24,19,19,33,44,19
230,0,4.327116966,20221117114734494,None,14,23,23,24,19,19,33,44,19
231,0,4.337130308,20221117114734504,None,14,24,23,25,20,27,32,35,19
232,0,4.347141504,20221117114734514,None,14,23,22,26,21,31,33,33,22
233,0,4.357129335,20221117114734524,None,14,23,22,26,21,31,33,33,22
234,0,4.367149353,20221117114734534,None,14,23,22,26,21,31,33,33,22
235,0,4.377133131,20221117114734544,None,14,23,23,24,23,33,33,40,24
236,0,4.3871407510000004,20221117114734554,None,14,23,23,24,23,33,33,40,24
237,0,4.397108078,20221117114734564,None,14,21,22,23,22,34,28,38,23
238,0,4.407150984,20221117114734574,None,14,21,22,23,22,34,28,38,23
239,0,4.417140722,20221117114734584,None,14,22,21,24,23,35,29,37,24
240,0,4.4271667,20221117114734594,None,14,22,21,24,23,35,29,37,24
241,0,4.437130928,20221117114734604,None,14,21,22,24,22,31,36,41,25
242,0,4.447113037,20221117114734614,None,14,21,22,24,22,31,36,41,25
243,0,4.45712018,20221117114734624,None,14,23,21,22,22,26,34,43,23
244,0,4.467147112,20221117114734634,None,14,22,21,22,20,24,33,33,21
245,0,4.477144241,20221117114734644,None,14,22,21,22,20,24,33,33,21
246,0,4.48715353,20221117114734654,None,14,22,21,22,20,24,33,33,21
247,0,4.497126818,20221117114734664,None,14,22,22,21,20,22,34,31,21
248,0,4.507128954,20221117114734674,None,14,22,22,21,20,22,34,31,21
249,0,4.517119407,20221117114734684,None,14,21,23,21,20,22,31,30,22
250,0,4.527146578,20221117114734694,None,14,21,23,20,22,23,31,26,22
251,0,4.53713417,20221117114734704,None,14,21,23,20,22,23,31,26,22
252,0,4.547118664,20221117114734714,None,14,21,23,20,22,23,31,26,22
253,0,4.55713439,20221117114734724,None,14,19,23,21,24,25,33,38,21
254,0,4.567131758,20221117114734734,None,14,19,23,21,24,25,33,38,21
255,0,4.577109813,20221117114734744,None,14,16,26,23,25,30,40,40,22
256,0,4.587135792,20221117114734754,None,14,16,26,23,25,30,40,40,22
257,0,4.59713006,20221117114734764,None,14,18,25,23,25,33,40,40,21
258,0,4.607138395,20221117114734774,None,14,18,25,23,25,33,40,40,21
259,0,4.6171422,20221117114734784,None,14,18,23,23,25,33,43,40,19
260,0,4.627138614,20221117114734794,None,14,18,23,23,25,33,43,40,19
261,0,4.637120724,20221117114734804,None,14,16,22,26,23,33,39,38,19
262,0,4.647155046,20221117114734814,None,14,16,22,26,23,33,39,38,19
263,0,4.657177686,20221117114734824,None,14,17,23,25,20,32,38,28,20
264,0,4.6671524049999995,20221117114734834,None,14,17,23,25,20,32,38,28,20
265,0,4.67715311,20221117114734844,None,14,18,20,22,20,29,32,27,20
266,0,4.687132358,20221117114734854,None,14,18,20,22,20,29,32,27,20
267,0,4.697111606,20221117114734864,None,14,18,20,24,20,26,34,31,20
268,0,4.707174539,20221117114734874,None,14,18,20,24,20,26,34,31,20
269,0,4.717153311,20221117114734884,None,14,17,20,22,20,24,30,36,22
270,0,4.727232933,20221117114734894,None,14,17,20,22,20,24,30,36,22
271,0,4.737138033,20221117114734904,None,14,18,22,19,20,32,34,44,20
272,0,4.747127771,20221117114734914,None,14,18,22,19,20,32,34,44,20
273,0,4.757115364,20221117114734924,None,14,19,20,19,19,36,37,43,22
274,0,4.767134428,20221117114734934,None,14,19,20,19,19,36,37,43,22
275,0,4.777139664,20221117114734944,None,14,19,19,22,19,35,34,42,22
276,0,4.787164926,20221117114734954,None,14,19,19,22,19,35,34,42,22
277,0,4.797129631,20221117114734964,None,14,18,22,20,19,35,35,42,21
278,0,4.807114363,20221117114734974,None,14,18,22,20,19,35,35,42,21
279,0,4.817114591,20221117114734984,None,14,20,22,20,17,35,35,38,21
280,0,4.82715106,20221117114734994,None,14,20,22,20,17,35,35,38,21
281,0,4.837151766,20221117114735004,None,14,18,19,21,18,26,33,27,22
282,0,4.847142935,20221117114735014,None,14,18,19,21,18,26,33,27,22
283,0,4.857132196,20221117114735024,None,14,18,20,22,18,22,27,26,23
284,0,4.867147445,20221117114735034,None,14,18,20,22,18,22,27,26,23
285,0,4.877127409,20221117114735044,None,14,18,20,21,18,22,30,26,25
286,0,4.887146711,20221117114735054,None,14,18,20,21,18,22,30,26,25
287,0,4.897128105,20221117114735064,None,14,19,17,21,21,22,32,28,26
288,0,4.907161712,20221117114735074,None,14,19,17,21,21,22,32,28,26
289,0,4.917135477,20221117114735084,None,14,18,20,21,21,22,33,32,25
290,0,4.927142858,20221117114735094,None,14,18,20,21,21,22,33,32,25
291,0,4.937110424,20221117114735104,None,14,18,21,22,21,21,38,38,24
292,0,4.947142124,20221117114735114,None,14,18,21,22,21,21,38,38,24
293,0,4.957131862,20221117114735124,None,14,18,21,21,22,17,40,39,22
294,0,4.967156648,20221117114735134,None,14,18,21,21,22,17,40,39,22
295,0,4.977165937,20221117114735144,None,14,18,23,23,23,21,39,39,22
296,0,4.987109184,20221117114735154,None,14,18,23,23,23,21,39,39,22
297,0,4.997131586,20221117114735164,None,14,17,24,23,20,30,37,34,21
298,0,5.007142782,20221117114735174,None,14,17,24,23,20,30,37,34,21
299,0,5.017127514,20221117114735184,None,14,18,23,23,20,31,38,30,22
300,0,5.02720356,20221117114735194,None,14,18,23,23,20,31,38,30,22
301,0,5.037141084,20221117114735204,None,14,19,24,21,21,32,31,40,23
302,0,5.047127962,20221117114735214,None,14,19,24,21,21,32,31,40,23
303,0,5.057116985,20221117114735224,None,14,20,25,24,24,33,35,46,27
304,0,5.06713748,20221117114735234,None,14,20,25,24,24,33,35,46,27
305,0,5.077132463,20221117114735244,None,14,19,23,22,23,31,35,47,25
306,0,5.087170124,20221117114735254,None,14,19,23,22,23,31,35,47,25
307,0,5.097135067,20221117114735264,None,14,19,22,21,25,23,37,47,25
308,0,5.107121944,20221117114735274,None,14,19,22,21,25,23,37,47,25
309,0,5.117118835,20221117114735284,None,14,20,24,22,24,22,36,48,26
310,0,5.127144575,20221117114735294,None,14,20,24,22,24,22,36,48,26
311,0,5.137134552,20221117114735304,None,14,20,23,22,24,21,36,37,24
312,0,5.147158623,20221117114735314,None,14,20,23,22,24,21,36,37,24
313,0,5.157141447,20221117114735324,None,14,20,23,19,21,22,31,29,21
314,0,5.167125463,20221117114735334,None,14,20,23,19,21,22,31,29,21
315,0,5.177108049,20221117114735344,None,14,20,23,19,20,21,30,48,21
316,0,5.18712902,20221117114735354,None,14,20,23,19,20,21,30,48,21
317,0,5.197135448,20221117114735364,None,14,20,23,20,19,34,32,51,21
318,0,5.207137584,20221117114735374,None,14,20,23,20,19,34,32,51,21
319,0,5.217154503,20221117114735384,None,14,19,21,20,21,37,39,55,19
320,0,5.227125406,20221117114735394,None,14,19,21,20,21,37,39,55,19
321,0,5.237121105,20221117114735404,None,14,19,19,21,21,37,38,56,21
322,0,5.247165441,20221117114735414,None,14,19,19,21,21,37,38,56,21
323,0,5.25715518,20221117114735424,None,14,18,19,21,21,36,43,56,20
324,0,5.267156839,20221117114735434,None,14,18,19,21,21,36,43,56,20
325,0,5.277137995,20221117114735444,None,14,18,19,22,22,36,44,40,20
326,0,5.287133217,20221117114735454,None,14,18,19,22,22,36,44,40,20
327,0,5.297122717,20221117114735464,None,14,19,21,21,24,23,40,35,20
328,0,5.307176113,20221117114735474,None,14,19,21,21,24,23,40,35,20
329,0,5.317146778,20221117114735484,None,14,17,20,22,23,19,33,28,19
330,0,5.327135801,20221117114735494,None,14,17,20,22,23,19,33,28,19
331,0,5.337143898,20221117114735504,None,14,18,22,22,23,19,36,36,20
332,0,5.347139358,20221117114735514,None,14,18,22,22,23,19,36,36,20
333,0,5.357111692,20221117114735524,None,14,17,21,23,24,19,31,37,19
334,0,5.367168903,20221117114735534,None,14,17,21,23,24,19,31,37,19
335,0,5.377156496,20221117114735544,None,14,18,22,22,26,19,30,37,19
336,0,5.387129068,20221117114735554,None,14,18,22,22,26,19,30,37,19
337,0,5.397124052,20221117114735564,None,14,19,21,22,24,22,36,37,17
338,0,5.407119274,20221117114735574,None,14,19,21,22,24,22,36,37,17
339,0,5.417117357,20221117114735584,None,14,20,23,22,24,22,37,38,19
340,0,5.427138805,20221117114735594,None,14,20,23,22,24,22,37,38,19
341,0,5.437129259,20221117114735604,None,14,18,21,19,24,28,34,28,17
342,0,5.447127342,20221117114735614,None,14,18,21,19,24,28,34,28,17
343,0,5.457150698,20221117114735624,None,14,19,21,18,25,33,33,37,18
344,0,5.467136383,20221117114735634,None,14,19,21,18,25,33,33,37,18
345,0,5.477113724,20221117114735644,None,14,18,20,17,22,34,33,38,18
346,0,5.487184763,20221117114735654,None,14,18,20,17,22,34,33,38,18
347,0,5.497175932,20221117114735664,None,14,17,20,19,24,32,28,39,20
348,0,5.507135629,20221117114735674,None,14,17,20,19,24,32,28,39,20
349,0,5.517150879,20221117114735684,None,14,16,21,20,24,34,27,41,21
350,0,5.527160644,20221117114735694,None,14,16,21,20,24,34,27,41,21
351,0,5.53712964,20221117114735704,None,14,17,20,23,22,29,29,41,21
352,0,5.5471417899999995,20221117114735714,None,14,17,20,23,22,29,29,41,21
353,0,5.557130813,20221117114735724,None,14,19,20,24,20,24,29,31,21
354,0,5.567154646,20221117114735734,None,14,19,20,24,20,24,29,31,21
355,0,5.577152967,20221117114735744,None,14,19,20,25,20,23,29,33,22
356,0,5.587205887,20221117114735754,None,14,19,20,25,20,23,29,33,22
357,0,5.597149133,20221117114735764,None,14,17,20,23,19,22,27,33,20
358,0,5.607110977,20221117114735774,None,14,17,20,23,19,22,27,33,20
359,0,5.617133617,20221117114735784,None,14,19,18,22,21,22,26,36,17
360,0,5.627145052,20221117114735794,None,14,19,18,22,21,22,26,36,17
361,0,5.63716197,20221117114735804,None,14,21,19,21,21,21,26,37,19
362,0,5.647137165,20221117114735814,None,14,21,19,21,21,21,26,37,19
363,0,5.657115459,20221117114735824,None,14,19,19,21,21,23,26,38,19
364,0,5.667107105,20221117114735834,None,14,19,19,21,21,23,26,38,19
365,0,5.677141666,20221117114735844,None,14,19,20,20,20,23,26,35,21
366,0,5.687138557,20221117114735854,None,14,19,20,20,20,23,26,35,21
367,0,5.697189331,20221117114735864,None,14,19,21,21,18,24,28,39,22
368,0,5.707125664,20221117114735874,None,14,19,21,21,18,24,28,39,22
369,0,5.717117786,20221117114735884,None,14,20,21,21,16,23,28,32,23
370,0,5.727113008,20221117114735894,None,14,20,21,21,16,23,28,32,23
371,0,5.737141371,20221117114735904,None,14,17,21,22,18,24,29,33,22
372,0,5.747132301,20221117114735914,None,14,17,21,22,18,24,29,33,22
